epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
76,14079,1.51812,1.99298,0.01978,0.99968,12.3962,0.59735,0.47671,0.51829,0.33215,1.43206,1.67484,0.02345,0,0,12.3961,0,12.3961,0,0.0646227,0.182354,3.00161,3.00161,0,1,13.5725,13.0132,10.6027,0.00814375,0.00814375,0.00814375,0.00407187,0.0162875
77,14261.3,1.50697,1.98082,0.01978,0.99969,12.324,0.59452,0.47989,0.51908,0.33293,1.43168,1.67078,0.02344,0,0,12.324,0,12.324,0,0.0642515,0.182194,3.00161,3.00161,0,1,13.5071,12.9234,10.5414,0.008119,0.008119,0.008119,0.0040595,0.016238
78,14446.1,1.49938,1.96592,0.01977,0.99955,12.3666,0.59624,0.47979,0.52016,0.33404,1.43142,1.66784,0.02344,0,0,12.3666,0,12.3666,0,0.0644744,0.183954,3.00161,3.00161,0,1,13.5469,12.9597,10.5931,0.00809425,0.00809425,0.00809425,0.00404712,0.0161885
79,14630.4,1.50271,1.98385,0.01978,0.99977,12.3317,0.5975,0.48019,0.52122,0.33506,1.43076,1.66531,0.02341,0,0,12.3317,0,12.3317,0,0.0642897,0.182391,3.00161,3.00161,0,1,13.5213,12.9292,10.5448,0.0080695,0.0080695,0.0080695,0.00403475,0.016139
80,14833.2,1.50566,1.96565,0.01981,0.99987,12.3872,0.59347,0.48372,0.52249,0.33621,1.43076,1.6609,0.02341,0,0,12.3872,0,12.3872,0,0.0645777,0.184168,3.00161,3.00161,0,1,13.5662,13.0137,10.5817,0.00804475,0.00804475,0.00804475,0.00402237,0.0160895
81,15067.3,1.50504,1.9488,0.01973,0.99965,12.316,0.59399,0.48544,0.52332,0.33682,1.42856,1.65916,0.02334,0,0,12.316,0,12.316,0,0.0642086,0.18393,3.00161,3.00161,0,1,13.491,12.9045,10.5524,0.00802,0.00802,0.00802,0.00401,0.01604
82,15253.5,1.49297,1.95919,0.01969,0.99978,12.321,0.59432,0.48459,0.52423,0.33774,1.42852,1.65576,0.02334,0,0,12.321,0,12.321,0,0.0642345,0.183706,3.00161,3.00161,0,1,13.47,12.9223,10.5708,0.00799525,0.00799525,0.00799525,0.00399763,0.0159905
83,15437.2,1.50009,1.9554,0.01966,0.99964,12.2885,0.59807,0.48472,0.52528,0.33847,1.42701,1.65378,0.02331,0,0,12.2885,0,12.2885,0,0.0640633,0.183194,3.00161,3.00161,0,1,13.4381,12.8988,10.5284,0.0079705,0.0079705,0.0079705,0.00398525,0.015941
84,15622.3,1.4904,1.95503,0.01942,0.99966,12.2889,0.59735,0.48597,0.52606,0.33917,1.42609,1.65206,0.02329,0,0,12.2889,0,12.2889,0,0.0640668,0.183817,3.00161,3.00161,0,1,13.4479,12.8918,10.527,0.00794575,0.00794575,0.00794575,0.00397287,0.0158915
85,15804.7,1.50587,1.94109,0.01959,0.99971,12.2055,0.60042,0.48414,0.52716,0.34017,1.42437,1.65117,0.02325,0,0,12.2055,0,12.2055,0,0.0636318,0.182607,3.00161,3.00161,0,1,13.3659,12.8085,10.442,0.007921,0.007921,0.007921,0.0039605,0.015842
86,15988,1.49664,1.94028,0.01957,1.00001,12.2629,0.59967,0.48478,0.52779,0.34103,1.42373,1.64912,0.02322,0,0,12.2629,0,12.2629,0,0.0639338,0.183958,3.00161,3.00161,0,1,13.4157,12.8566,10.5163,0.00789625,0.00789625,0.00789625,0.00394813,0.0157925
87,16170.5,1.49424,1.93696,0.01962,0.99978,12.2491,0.59843,0.48407,0.52845,0.34203,1.42231,1.64726,0.02319,0,0,12.2491,0,12.2491,0,0.0638567,0.183796,3.00161,3.00161,0,1,13.3995,12.8432,10.5047,0.0078715,0.0078715,0.0078715,0.00393575,0.015743
88,16353.9,1.4834,1.93071,0.01952,0.99979,12.2115,0.59827,0.48611,0.52914,0.34258,1.42154,1.64412,0.02318,0,0,12.2115,0,12.2115,0,0.063665,0.184039,3.00161,3.00161,0,1,13.3721,12.8068,10.4556,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,16537,1.49025,1.92451,0.01949,0.99973,12.2246,0.5984,0.48784,0.52968,0.34305,1.42065,1.64148,0.02315,0,0,12.2245,0,12.2245,0,0.0637325,0.184382,3.00161,3.00161,0,1,13.3741,12.8191,10.4804,0.007822,0.007822,0.007822,0.003911,0.015644
90,16720.9,1.48918,1.93095,0.01954,0.99964,12.2209,0.60264,0.4877,0.53026,0.34355,1.4189,1.6406,0.0231,0,0,12.2209,0,12.2209,0,0.0637079,0.183782,3.00161,3.00161,0,1,13.3594,12.8246,10.4787,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,16903.5,1.48789,1.92166,0.01952,0.99981,12.1865,0.60619,0.48503,0.53121,0.34412,1.41829,1.63844,0.02309,0,0,12.1865,0,12.1865,0,0.0635349,0.183908,3.00161,3.00161,0,1,13.2814,12.7955,10.4826,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,17085.6,1.48505,1.91402,0.01943,0.9998,12.1409,0.61495,0.48238,0.53219,0.34461,1.41801,1.63652,0.02308,0,0,12.1408,0,12.1408,0,0.0632953,0.183942,3.00161,3.00161,0,1,13.2249,12.764,10.4337,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,17270,1.47927,1.91511,0.01945,0.99988,12.12,0.6114,0.48419,0.5326,0.34509,1.41803,1.6337,0.02308,0,0,12.12,0,12.12,0,0.0631885,0.183748,3.00161,3.00161,0,1,13.2061,12.7506,10.4033,0.007723,0.007723,0.007723,0.0038615,0.015446
94,17458,1.49973,1.91425,0.01948,0.99974,12.1071,0.61195,0.48418,0.53295,0.34592,1.41587,1.63377,0.02303,0,0,12.1071,0,12.1071,0,0.0631288,0.182405,3.00161,3.00161,0,1,13.1975,12.7277,10.396,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,17655.7,1.47479,1.90157,0.01928,0.99991,12.1297,0.61183,0.48464,0.53367,0.3466,1.41565,1.63095,0.02303,0,0,12.1297,0,12.1297,0,0.0632353,0.184804,3.00161,3.00161,0,1,13.2107,12.7524,10.426,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,17839.1,1.48581,1.89803,0.01938,1.00006,12.1424,0.61193,0.48502,0.53467,0.34718,1.41447,1.62881,0.023,0,0,12.1424,0,12.1424,0,0.063302,0.184706,3.00161,3.00161,0,1,13.2127,12.7754,10.4392,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
97,18023.7,1.48925,1.90592,0.01936,0.99974,12.0692,0.61658,0.4847,0.53512,0.34753,1.41316,1.62687,0.02297,0,0,12.0691,0,12.0691,0,0.0629268,0.183401,3.00161,3.00161,0,1,13.1268,12.7063,10.3744,0.007624,0.007624,0.007624,0.003812,0.015248
98,18207.1,1.47958,1.89729,0.01931,0.99988,12.1142,0.61742,0.48625,0.5359,0.3481,1.41186,1.62636,0.02293,0,0,12.1142,0,12.1142,0,0.0631535,0.184719,3.00161,3.00161,0,1,13.1772,12.7473,10.4181,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,18391.9,1.47698,1.89845,0.01921,0.99952,12.0187,0.6169,0.48591,0.53635,0.3488,1.41028,1.62502,0.02288,0,0,12.0187,0,12.0187,0,0.062658,0.183152,3.00161,3.00161,0,1,13.0676,12.6501,10.3383,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,18574.9,1.47691,1.88788,0.01929,0.99986,12.046,0.61426,0.48823,0.53666,0.34917,1.40931,1.6232,0.02286,0,0,12.046,0,12.046,0,0.0627997,0.184056,3.00161,3.00161,0,1,13.0995,12.679,10.3595,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,18759.3,1.47712,1.87869,0.01912,1.00003,12.0886,0.61476,0.48672,0.53708,0.3498,1.40875,1.62096,0.02284,0,0,12.0886,0,12.0886,0,0.0630224,0.185344,3.00161,3.00161,0,1,13.1433,12.753,10.3696,0.007525,0.007525,0.007525,0.0037625,0.01505
102,18945,1.48175,1.89151,0.01935,0.99987,12.078,0.61797,0.48433,0.53764,0.35038,1.40767,1.62001,0.02282,0,0,12.078,0,12.078,0,0.0629637,0.184152,3.00161,3.00161,0,1,13.1096,12.7233,10.4012,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,19129.9,1.4735,1.88013,0.01918,1.00012,12.0499,0.6167,0.48731,0.53878,0.35138,1.40809,1.61671,0.02282,0,0,12.0499,0,12.0499,0,0.0628253,0.184673,3.00161,3.00161,0,1,13.0865,12.7053,10.3578,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,19314.8,1.47262,1.87995,0.01913,0.9998,11.9707,0.61343,0.48662,0.53954,0.35191,1.40722,1.61455,0.0228,0,0,11.9707,0,11.9707,0,0.0624123,0.183509,3.00161,3.00161,0,1,13.0213,12.6062,10.2847,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,19497.7,1.47343,1.87523,0.01912,0.99966,11.9611,0.6136,0.48724,0.54044,0.35275,1.40648,1.61246,0.02279,0,0,11.9611,0,11.9611,0,0.0623592,0.183695,3.00161,3.00161,0,1,13.0008,12.5881,10.2945,0.007426,0.007426,0.007426,0.003713,0.014852
106,19679.8,1.46747,1.87768,0.01904,0.99991,11.9706,0.61511,0.48782,0.54096,0.35338,1.4048,1.61125,0.02275,0,0,11.9706,0,11.9706,0,0.0624111,0.183896,3.00161,3.00161,0,1,12.9964,12.6181,10.2972,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,19862.6,1.46467,1.86291,0.01911,0.99979,11.9825,0.61263,0.49016,0.54153,0.35418,1.40477,1.6081,0.02275,0,0,11.9825,0,11.9825,0,0.0624745,0.185099,3.00161,3.00161,0,1,13.0053,12.6228,10.3192,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,20044,1.47314,1.86429,0.01913,1.00006,11.9688,0.61855,0.49152,0.54304,0.35509,1.40386,1.60611,0.02273,0,0,11.9688,0,11.9688,0,0.0623971,0.184443,3.00161,3.00161,0,1,12.9876,12.6126,10.3061,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,20226.4,1.47605,1.88237,0.01916,0.99975,12.017,0.6167,0.49168,0.54399,0.35599,1.40205,1.60546,0.0227,0,0,12.017,0,12.017,0,0.0626502,0.184003,3.00161,3.00161,0,1,13.0559,12.6737,10.3215,0.007327,0.007327,0.007327,0.0036635,0.014654
110,20408.6,1.47356,1.86088,0.01903,0.99988,11.9259,0.61672,0.49329,0.5446,0.35668,1.40174,1.60372,0.02268,0,0,11.9259,0,11.9259,0,0.0621763,0.183949,3.00161,3.00161,0,1,12.9451,12.5632,10.2694,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,20591,1.46634,1.85282,0.01905,0.99996,11.9556,0.62153,0.49222,0.54523,0.35708,1.39987,1.60456,0.02263,0,0,11.9556,0,11.9556,0,0.0623266,0.184962,3.00161,3.00161,0,1,12.9948,12.5899,10.2819,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,20774.3,1.46421,1.85424,0.01893,0.99981,11.9439,0.62409,0.49332,0.54553,0.35728,1.39877,1.60405,0.02261,0,0,11.9439,0,11.9439,0,0.0622725,0.185003,3.00161,3.00161,0,1,12.9577,12.5918,10.2823,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,20956.8,1.47049,1.85393,0.01909,1.00003,11.887,0.62224,0.49437,0.54668,0.35825,1.39773,1.60264,0.02259,0,0,11.887,0,11.887,0,0.0619731,0.183629,3.00161,3.00161,0,1,12.904,12.5265,10.2306,0.007228,0.007228,0.007228,0.003614,0.014456
114,21137.3,1.463,1.84426,0.01901,0.99985,11.9254,0.62863,0.49364,0.54726,0.35881,1.39786,1.60044,0.02259,0,0,11.9254,0,11.9254,0,0.0621715,0.185089,3.00161,3.00161,0,1,12.9403,12.5637,10.2723,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,21319.6,1.46104,1.83361,0.01898,0.99982,11.8896,0.62856,0.4937,0.54764,0.35974,1.39741,1.59904,0.02259,0,0,11.8896,0,11.8896,0,0.0619849,0.185275,3.00161,3.00161,0,1,12.9044,12.5286,10.2358,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,21502.3,1.45733,1.84011,0.01882,1.00001,11.8844,0.62805,0.49647,0.54864,0.36051,1.39551,1.59833,0.02253,0,0,11.8844,0,11.8844,0,0.0619541,0.185104,3.00161,3.00161,0,1,12.9028,12.5214,10.2288,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,21684.2,1.46254,1.84179,0.01897,0.99974,11.8692,0.63159,0.49646,0.54944,0.36092,1.39407,1.5982,0.0225,0,0,11.8692,0,11.8692,0,0.0618808,0.184614,3.00161,3.00161,0,1,12.87,12.5213,10.2164,0.007129,0.007129,0.007129,0.0035645,0.014258
118,21865.4,1.45813,1.8371,0.01891,1.00001,11.8406,0.63521,0.49561,0.55002,0.36134,1.39352,1.59585,0.02249,0,0,11.8406,0,11.8406,0,0.061735,0.184429,3.00161,3.00161,0,1,12.8515,12.4885,10.1818,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,22047.4,1.45437,1.83605,0.019,0.99984,11.8771,0.63872,0.49564,0.55073,0.3619,1.39327,1.59352,0.02249,0,0,11.8771,0,11.8771,0,0.0619205,0.185031,3.00161,3.00161,0,1,12.8957,12.5228,10.2127,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,22228.1,1.44376,1.81251,0.01889,1.00012,11.8786,0.6373,0.49729,0.55111,0.36224,1.39256,1.59198,0.02247,0,0,11.8786,0,11.8786,0,0.061929,0.18702,3.00161,3.00161,0,1,12.9009,12.5144,10.2205,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,22409.4,1.46344,1.82977,0.01887,0.99978,11.8539,0.6357,0.49798,0.55181,0.36296,1.39133,1.59007,0.02244,0,0,11.8539,0,11.8539,0,0.0618021,0.184608,3.00161,3.00161,0,1,12.8714,12.4988,10.1915,0.00703,0.00703,0.00703,0.003515,0.01406
122,22591,1.459,1.82222,0.01886,0.99979,11.8096,0.63475,0.50035,0.55264,0.36377,1.38945,1.58923,0.0224,0,0,11.8096,0,11.8096,0,0.0615717,0.184557,3.00161,3.00161,0,1,12.8116,12.4415,10.1758,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,22773.5,1.45815,1.82545,0.0187,1.00003,11.7971,0.63147,0.50226,0.55345,0.36445,1.38866,1.58736,0.02239,0,0,11.7971,0,11.7971,0,0.0615006,0.184342,3.00161,3.00161,0,1,12.828,12.4177,10.1456,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,22954.4,1.44588,1.8048,0.01873,1.00001,11.8147,0.62969,0.50268,0.55442,0.36544,1.38748,1.58589,0.02237,0,0,11.8147,0,11.8147,0,0.0615929,0.186365,3.00161,3.00161,0,1,12.8271,12.4618,10.155,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,23135.4,1.45143,1.82328,0.01873,0.99984,11.8746,0.63138,0.50267,0.55516,0.36615,1.38601,1.58454,0.02233,0,0,11.8746,0,11.8746,0,0.0619108,0.185949,3.00161,3.00161,0,1,12.8746,12.531,10.2182,0.006931,0.006931,0.006931,0.0034655,0.013862
126,23317.1,1.45217,1.82203,0.01884,0.99998,11.8323,0.64013,0.49996,0.55613,0.36706,1.38557,1.58162,0.02233,0,0,11.8323,0,11.8323,0,0.0616871,0.185157,3.00161,3.00161,0,1,12.8362,12.4836,10.1771,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,23497.3,1.45219,1.80784,0.0187,0.99985,11.7895,0.63933,0.50207,0.55712,0.36786,1.38547,1.57969,0.02232,0,0,11.7895,0,11.7895,0,0.0614689,0.185127,3.00161,3.00161,0,1,12.7887,12.4412,10.1386,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,23678.7,1.45104,1.82043,0.01858,1.00017,11.7764,0.64327,0.50212,0.55818,0.36884,1.3847,1.57686,0.0223,0,0,11.7764,0,11.7764,0,0.0613998,0.184527,3.00161,3.00161,0,1,12.7712,12.4195,10.1384,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,23859.8,1.44845,1.79874,0.01869,0.9998,11.7525,0.64075,0.50496,0.55916,0.36948,1.38415,1.57364,0.02228,0,0,11.7525,0,11.7525,0,0.0612685,0.185081,3.00161,3.00161,0,1,12.7552,12.3879,10.1144,0.006832,0.006832,0.006832,0.003416,0.013664
130,24041.1,1.44337,1.79182,0.01863,0.99999,11.7456,0.64018,0.50566,0.56012,0.37028,1.38352,1.57119,0.02228,0,0,11.7456,0,11.7456,0,0.0612367,0.185955,3.00161,3.00161,0,1,12.7524,12.3864,10.098,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,24221.4,1.44633,1.80534,0.01863,0.9999,11.769,0.64661,0.50124,0.56096,0.3709,1.38285,1.56914,0.02224,0,0,11.7689,0,11.7689,0,0.0613566,0.185377,3.00161,3.00161,0,1,12.7731,12.4216,10.1121,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,24403.6,1.44775,1.79981,0.01875,1.00007,11.759,0.64739,0.50238,0.56208,0.37188,1.3817,1.56665,0.02222,0,0,11.759,0,11.759,0,0.0613039,0.185152,3.00161,3.00161,0,1,12.7589,12.4028,10.1154,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,24583.4,1.44982,1.80208,0.01865,0.99982,11.7597,0.64991,0.50204,0.56269,0.37234,1.38165,1.56363,0.02223,0,0,11.7596,0,11.7596,0,0.0613055,0.185018,3.00161,3.00161,0,1,12.7523,12.4111,10.1155,0.006733,0.006733,0.006733,0.0033665,0.013466
134,24765.3,1.44002,1.79026,0.01867,0.99995,11.7461,0.64849,0.50424,0.56319,0.37279,1.3813,1.56084,0.02223,0,0,11.7461,0,11.7461,0,0.0612345,0.185918,3.00161,3.00161,0,1,12.7526,12.3974,10.0882,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,24946,1.44519,1.78755,0.01866,0.99987,11.7364,0.64791,0.50536,0.56372,0.37334,1.38021,1.56003,0.0222,0,0,11.7364,0,11.7364,0,0.061185,0.185681,3.00161,3.00161,0,1,12.7306,12.3917,10.0869,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,25127.9,1.43645,1.78726,0.01847,1.00006,11.6883,0.64913,0.50588,0.56469,0.37435,1.37978,1.55686,0.0222,0,0,11.6883,0,11.6883,0,0.0609355,0.185337,3.00161,3.00161,0,1,12.6861,12.3327,10.046,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,25308.9,1.43958,1.79009,0.01847,0.99996,11.724,0.65424,0.50626,0.56562,0.37511,1.37874,1.55515,0.02217,0,0,11.724,0,11.724,0,0.061119,0.185743,3.00161,3.00161,0,1,12.7279,12.3687,10.0755,0.006634,0.006634,0.006634,0.003317,0.013268
138,25491.2,1.43872,1.78295,0.01844,1,11.7214,0.65288,0.50824,0.56642,0.37563,1.37776,1.55387,0.02215,0,0,11.7214,0,11.7214,0,0.0611095,0.18594,3.00161,3.00161,0,1,12.7234,12.3557,10.0852,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,25670.9,1.4441,1.78605,0.01862,0.99986,11.7177,0.65514,0.50865,0.56722,0.37618,1.37592,1.55254,0.0221,0,0,11.7177,0,11.7177,0,0.0610933,0.185307,3.00161,3.00161,0,1,12.7021,12.3727,10.0784,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,25850.5,1.43804,1.779,0.01861,1,11.6883,0.65323,0.50909,0.56796,0.37677,1.37505,1.5505,0.02208,0,0,11.6883,0,11.6883,0,0.0609386,0.185811,3.00161,3.00161,0,1,12.6723,12.3462,10.0464,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,26030.6,1.43874,1.78102,0.01874,0.99981,11.6802,0.65249,0.50944,0.56881,0.37762,1.37388,1.54824,0.02206,0,0,11.6802,0,11.6802,0,0.0608955,0.185006,3.00161,3.00161,0,1,12.6795,12.3245,10.0366,0.006535,0.006535,0.006535,0.0032675,0.01307
142,26212,1.43266,1.76586,0.01848,1.00004,11.6741,0.6527,0.50958,0.5697,0.37839,1.37262,1.54706,0.02204,0,0,11.6741,0,11.6741,0,0.0608618,0.186276,3.00161,3.00161,0,1,12.6693,12.3133,10.0396,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,26391.8,1.43718,1.77461,0.01843,0.99997,11.6619,0.65513,0.50766,0.57031,0.37908,1.37121,1.54595,0.02201,0,0,11.6619,0,11.6619,0,0.0608022,0.185465,3.00161,3.00161,0,1,12.6609,12.3055,10.0193,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,26571,1.43669,1.76422,0.01841,1.00004,11.6846,0.652,0.51014,0.5712,0.37973,1.37032,1.54452,0.02198,0,0,11.6846,0,11.6846,0,0.0609197,0.186265,3.00161,3.00161,0,1,12.691,12.3185,10.0445,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,26752.4,1.4362,1.75772,0.01843,0.99987,11.645,0.65456,0.50963,0.5722,0.38049,1.36959,1.54231,0.02197,0,0,11.645,0,11.645,0,0.0607162,0.186233,3.00161,3.00161,0,1,12.6255,12.2952,10.0144,0.006436,0.006436,0.006436,0.003218,0.012872
146,26934.7,1.44166,1.75916,0.01849,0.99987,11.6465,0.65765,0.5114,0.57407,0.38169,1.3698,1.53779,0.02198,0,0,11.6465,0,11.6465,0,0.0607214,0.185478,3.00161,3.00161,0,1,12.6306,12.2877,10.0212,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,27115.4,1.42952,1.76306,0.01839,0.99991,11.6962,0.66174,0.51083,0.57477,0.38248,1.36943,1.53442,0.02198,0,0,11.6963,0,11.6963,0,0.0609762,0.186787,3.00161,3.00161,0,1,12.7038,12.3547,10.0302,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,27296.5,1.42956,1.75775,0.01838,1.00005,11.6735,0.6598,0.51152,0.5757,0.38333,1.36834,1.53192,0.02195,0,0,11.6735,0,11.6735,0,0.0608569,0.186698,3.00161,3.00161,0,1,12.6827,12.3164,10.0212,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,27475.5,1.43118,1.75707,0.01848,1.00016,11.6549,0.66127,0.51066,0.57646,0.38388,1.36771,1.5292,0.02194,0,0,11.6549,0,11.6549,0,0.0607605,0.186328,3.00161,3.00161,0,1,12.6447,12.3053,10.0147,0.006337,0.006337,0.006337,0.0031685,0.012674
150,27654.9,1.43646,1.76468,0.0184,0.99979,11.729,0.66547,0.50986,0.57761,0.3849,1.36714,1.52636,0.02193,0,0,11.729,0,11.729,0,0.0611473,0.186648,3.00161,3.00161,0,1,12.7367,12.3879,10.0622,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,27836.3,1.42368,1.75407,0.01861,1.00013,11.6289,0.6651,0.51108,0.57819,0.38553,1.36568,1.52502,0.0219,0,0,11.6289,0,11.6289,0,0.0606265,0.186235,3.00161,3.00161,0,1,12.6052,12.2772,10.0042,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,28014.6,1.4336,1.75242,0.01835,0.99988,11.6252,0.65259,0.51954,0.57877,0.38609,1.36412,1.52311,0.02187,0,0,11.6252,0,11.6252,0,0.0606084,0.186058,3.00161,3.00161,0,1,12.6164,12.276,9.9833,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,28194.7,1.4276,1.74669,0.01824,1.00004,11.5811,0.65294,0.51892,0.57957,0.38685,1.36324,1.52143,0.02185,0,0,11.5811,0,11.5811,0,0.0603814,0.185899,3.00161,3.00161,0,1,12.5562,12.2321,9.9551,0.006238,0.006238,0.006238,0.003119,0.012476
154,28375.7,1.42375,1.73955,0.01845,0.99992,11.59,0.65173,0.51985,0.58046,0.38778,1.36277,1.51819,0.02184,0,0,11.59,0,11.59,0,0.0604272,0.186499,3.00161,3.00161,0,1,12.5789,12.2335,9.9577,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,28554.9,1.42915,1.74816,0.01828,0.99982,11.577,0.65239,0.52,0.5816,0.38859,1.36188,1.51579,0.02182,0,0,11.577,0,11.577,0,0.0603549,0.1854,3.00161,3.00161,0,1,12.5636,12.2183,9.94897,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,28735.5,1.42217,1.73765,0.01832,1.00004,11.5513,0.65302,0.52205,0.58314,0.38981,1.36097,1.5123,0.0218,0,0,11.5513,0,11.5513,0,0.0602233,0.185887,3.00161,3.00161,0,1,12.5396,12.1938,9.92037,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,28915.6,1.41997,1.74609,0.01836,1.00011,11.5854,0.65676,0.52084,0.58439,0.39113,1.36014,1.5094,0.02178,0,0,11.5853,0,11.5853,0,0.0603973,0.185848,3.00161,3.00161,0,1,12.5804,12.2197,9.95591,0.006139,0.006139,0.006139,0.0030695,0.012278
158,29097.2,1.42082,1.7346,0.01834,0.99982,11.5276,0.66048,0.51934,0.58544,0.3919,1.35929,1.50698,0.02176,0,0,11.5276,0,11.5276,0,0.0600998,0.185594,3.00161,3.00161,0,1,12.5062,12.1819,9.89481,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,29276.3,1.42581,1.74849,0.01828,0.99999,11.5711,0.65753,0.52097,0.58618,0.39298,1.35869,1.50386,0.02174,0,0,11.5711,0,11.5711,0,0.0603296,0.185404,3.00161,3.00161,0,1,12.5441,12.2229,9.94643,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,29456.9,1.42462,1.7395,0.01819,0.99988,11.5369,0.66148,0.51987,0.5876,0.39402,1.3576,1.50155,0.02172,0,0,11.5369,0,11.5369,0,0.0601451,0.185478,3.00161,3.00161,0,1,12.5323,12.1675,9.911,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,29637.4,1.41856,1.73079,0.01821,0.99998,11.5238,0.66033,0.51959,0.58802,0.3944,1.35568,1.50074,0.02167,0,0,11.5238,0,11.5238,0,0.0600792,0.185944,3.00161,3.00161,0,1,12.4928,12.1641,9.91464,0.00604,0.00604,0.00604,0.00302,0.01208
162,29817.3,1.42066,1.73838,0.0182,0.99995,11.5282,0.6596,0.52188,0.58874,0.39489,1.35487,1.49848,0.02166,0,0,11.5282,0,11.5282,0,0.0601014,0.185579,3.00161,3.00161,0,1,12.5048,12.1691,9.91052,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,29999.9,1.4133,1.73912,0.01821,0.99995,11.5263,0.65842,0.52477,0.5896,0.39566,1.35421,1.4953,0.02165,0,0,11.5263,0,11.5263,0,0.0600898,0.185797,3.00161,3.00161,0,1,12.4989,12.1782,9.90165,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,30179.7,1.41817,1.72556,0.01827,1.00002,11.5324,0.65873,0.52536,0.59044,0.39662,1.35368,1.49186,0.02165,0,0,11.5324,0,11.5324,0,0.0601246,0.186327,3.00161,3.00161,0,1,12.5024,12.1846,9.91004,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
