epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
88,16036.6,1.51042,2.00167,0.02003,0.99981,12.7632,0.59282,0.45732,0.50231,0.3184,1.45749,1.71776,0.024,0,0,12.7632,0,12.7632,0,0.0665384,0.186031,3.00161,3.00161,0,1,13.4336,13.6066,11.2493,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,16217,1.51777,1.99268,0.02003,0.99969,12.6411,0.59163,0.45968,0.50324,0.31918,1.45624,1.71615,0.02397,0,0,12.6412,0,12.6412,0,0.0659046,0.184661,3.00161,3.00161,0,1,13.2954,13.5161,11.112,0.007822,0.007822,0.007822,0.003911,0.015644
90,16398.4,1.51603,1.99261,0.02,0.99973,12.6468,0.58978,0.46028,0.50416,0.31984,1.45533,1.71349,0.02396,0,0,12.6468,0,12.6468,0,0.0659307,0.184503,3.00161,3.00161,0,1,13.304,13.502,11.1345,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,16579.4,1.51667,1.99652,0.02007,0.99979,12.5829,0.59115,0.45962,0.50445,0.3203,1.45347,1.71284,0.02391,0,0,12.5829,0,12.5829,0,0.0656021,0.183581,3.00161,3.00161,0,1,13.2432,13.467,11.0386,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,16760.1,1.51223,1.98167,0.01998,0.9997,12.5272,0.58783,0.46205,0.50512,0.3209,1.45263,1.71085,0.02389,0,0,12.5271,0,12.5271,0,0.0653102,0.183876,3.00161,3.00161,0,1,13.1868,13.4367,10.958,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,16940.8,1.50819,1.9768,0.01997,0.99992,12.5357,0.58917,0.46274,0.50585,0.32172,1.45112,1.70935,0.02385,0,0,12.5357,0,12.5357,0,0.0653541,0.184287,3.00161,3.00161,0,1,13.201,13.4554,10.9508,0.007723,0.007723,0.007723,0.0038615,0.015446
94,17123.1,1.52612,1.98311,0.01995,0.9999,12.4834,0.59159,0.46263,0.50658,0.32242,1.4502,1.70768,0.02382,0,0,12.4834,0,12.4834,0,0.0650894,0.182259,3.00161,3.00161,0,1,13.1545,13.3747,10.9212,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,17304,1.49654,1.96792,0.0197,0.99976,12.4649,0.58819,0.46494,0.50758,0.32302,1.44881,1.70626,0.02381,0,0,12.4649,0,12.4649,0,0.0649828,0.184277,3.00161,3.00161,0,1,13.154,13.3338,10.9068,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,17486.1,1.50556,1.96683,0.01974,0.99986,12.4366,0.5905,0.46488,0.50815,0.32356,1.44797,1.70422,0.02378,0,0,12.4366,0,12.4366,0,0.0648387,0.183487,3.00161,3.00161,0,1,13.1021,13.3317,10.8761,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
97,17667.4,1.51576,1.96838,0.01981,0.99997,12.4598,0.59341,0.4643,0.50903,0.32424,1.44737,1.70266,0.02377,0,0,12.4598,0,12.4598,0,0.0649618,0.183519,3.00161,3.00161,0,1,13.1494,13.3552,10.8747,0.007624,0.007624,0.007624,0.003812,0.015248
98,17848.3,1.50795,1.95582,0.01981,0.99978,12.4624,0.5928,0.46684,0.50989,0.32488,1.44564,1.70143,0.02373,0,0,12.4624,0,12.4624,0,0.0649701,0.184241,3.00161,3.00161,0,1,13.1299,13.3622,10.8952,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,18031.7,1.50396,1.96538,0.01968,0.99978,12.3964,0.59147,0.46706,0.51066,0.32537,1.44502,1.69875,0.02372,0,0,12.3964,0,12.3964,0,0.0646256,0.183073,3.00161,3.00161,0,1,13.0578,13.2863,10.8452,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,18214,1.50278,1.9473,0.01977,0.99978,12.3736,0.58874,0.47222,0.51104,0.32598,1.44475,1.69562,0.02372,0,0,12.3736,0,12.3736,0,0.0645096,0.183528,3.00161,3.00161,0,1,13.0503,13.2542,10.8163,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,18397.3,1.50168,1.94148,0.01956,0.99981,12.3926,0.58927,0.47144,0.51192,0.32657,1.44331,1.69494,0.02369,0,0,12.3926,0,12.3926,0,0.0646065,0.184308,3.00161,3.00161,0,1,13.0561,13.29,10.8317,0.007525,0.007525,0.007525,0.0037625,0.01505
102,18579.1,1.50533,1.95083,0.0198,0.99987,12.4233,0.5892,0.46984,0.51296,0.32739,1.44219,1.69362,0.02366,0,0,12.4233,0,12.4233,0,0.0647644,0.183992,3.00161,3.00161,0,1,13.1078,13.2965,10.8656,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,18760.7,1.4992,1.94375,0.01966,0.99986,12.3416,0.5865,0.4709,0.51382,0.32822,1.44253,1.68987,0.02367,0,0,12.3416,0,12.3416,0,0.0643427,0.183619,3.00161,3.00161,0,1,13.0057,13.2321,10.7869,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,18942.2,1.49905,1.93571,0.01964,0.99992,12.3438,0.59063,0.47165,0.51425,0.32888,1.44133,1.6889,0.02365,0,0,12.3438,0,12.3438,0,0.0643593,0.183965,3.00161,3.00161,0,1,12.9989,13.2322,10.8005,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,19122.9,1.50135,1.93448,0.01962,0.99998,12.3005,0.59024,0.47392,0.51484,0.3293,1.44,1.68747,0.02362,0,0,12.3005,0,12.3005,0,0.0641283,0.183372,3.00161,3.00161,0,1,12.975,13.1994,10.7272,0.007426,0.007426,0.007426,0.003713,0.014852
106,19303.7,1.49079,1.94277,0.01946,0.99988,12.3245,0.59474,0.47292,0.5157,0.33014,1.43854,1.68621,0.02359,0,0,12.3245,0,12.3245,0,0.0642577,0.183822,3.00161,3.00161,0,1,12.9935,13.2131,10.7669,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,19484.2,1.48657,1.92193,0.0195,0.99984,12.3301,0.59223,0.47504,0.51694,0.33115,1.43865,1.68246,0.02359,0,0,12.3301,0,12.3301,0,0.0642881,0.185237,3.00161,3.00161,0,1,12.9922,13.2176,10.7804,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,19665.6,1.49397,1.92759,0.01952,0.99993,12.3246,0.59772,0.47324,0.51777,0.33212,1.4374,1.68073,0.02355,0,0,12.3246,0,12.3246,0,0.0642504,0.184607,3.00161,3.00161,0,1,13.0009,13.2159,10.757,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,19846.5,1.5007,1.93779,0.01965,0.99989,12.3187,0.5998,0.47369,0.51876,0.33296,1.4362,1.67912,0.02353,0,0,12.3187,0,12.3187,0,0.0642245,0.183262,3.00161,3.00161,0,1,12.9851,13.2092,10.7618,0.007327,0.007327,0.007327,0.0036635,0.014654
110,20027,1.4981,1.92212,0.01943,0.99973,12.2703,0.59793,0.47572,0.51954,0.33376,1.43519,1.67667,0.0235,0,0,12.2703,0,12.2703,0,0.0639709,0.183728,3.00161,3.00161,0,1,12.9477,13.1537,10.7095,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,20210.1,1.49266,1.91046,0.01954,1.00015,12.2796,0.59817,0.47661,0.52006,0.33427,1.43421,1.67479,0.02348,0,0,12.2796,0,12.2796,0,0.064017,0.184449,3.00161,3.00161,0,1,12.9461,13.1559,10.7368,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,20390.4,1.49251,1.91446,0.01945,0.99984,12.2903,0.60052,0.47639,0.52123,0.33538,1.43299,1.67248,0.02346,0,0,12.2903,0,12.2903,0,0.064078,0.184661,3.00161,3.00161,0,1,12.9407,13.1746,10.7555,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,20571.8,1.49185,1.91705,0.0195,0.9998,12.2364,0.60285,0.47632,0.52217,0.33596,1.43284,1.66867,0.02346,0,0,12.2364,0,12.2364,0,0.063795,0.183511,3.00161,3.00161,0,1,12.8879,13.1199,10.7013,0.007228,0.007228,0.007228,0.003614,0.014456
114,20752.7,1.48285,1.91167,0.0194,0.99999,12.2631,0.60011,0.47855,0.52276,0.33675,1.43125,1.66727,0.02342,0,0,12.2631,0,12.2631,0,0.0639341,0.184587,3.00161,3.00161,0,1,12.93,13.1517,10.7075,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,20933.8,1.47969,1.89755,0.01931,0.99985,12.2532,0.60213,0.47846,0.52349,0.33762,1.43036,1.66504,0.0234,0,0,12.2532,0,12.2532,0,0.0638798,0.185239,3.00161,3.00161,0,1,12.9173,13.1432,10.6992,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,21114.8,1.48139,1.8957,0.0193,1,12.2377,0.6033,0.47755,0.52477,0.33858,1.42976,1.66312,0.02338,0,0,12.2377,0,12.2377,0,0.0637979,0.185371,3.00161,3.00161,0,1,12.9055,13.1228,10.6847,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,21296.1,1.48592,1.89832,0.01943,0.99989,12.2138,0.612,0.47381,0.52485,0.33927,1.42847,1.66139,0.02337,0,0,12.2138,0,12.2138,0,0.0636771,0.184438,3.00161,3.00161,0,1,12.8936,13.0817,10.6663,0.007129,0.007129,0.007129,0.0035645,0.014258
118,21477.9,1.47784,1.89649,0.01931,1.00007,12.1638,0.61056,0.47537,0.52585,0.33973,1.42701,1.65984,0.02335,0,0,12.1637,0,12.1637,0,0.0634184,0.184175,3.00161,3.00161,0,1,12.8149,13.0476,10.6288,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,21658.7,1.48162,1.89616,0.01948,0.99979,12.2023,0.60954,0.47597,0.52639,0.34036,1.42558,1.6584,0.02331,0,0,12.2023,0,12.2023,0,0.0636181,0.184584,3.00161,3.00161,0,1,12.8862,13.0673,10.6536,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,21840.8,1.47092,1.87299,0.01942,0.99998,12.227,0.61306,0.47603,0.52698,0.34128,1.42406,1.65678,0.02328,0,0,12.2269,0,12.2269,0,0.063747,0.186749,3.00161,3.00161,0,1,12.8877,13.1098,10.6833,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,22021.6,1.48392,1.88741,0.01927,1.00001,12.2352,0.61209,0.47554,0.52765,0.34181,1.42315,1.65412,0.02326,0,0,12.2352,0,12.2352,0,0.0637887,0.18536,3.00161,3.00161,0,1,12.8953,13.109,10.7012,0.00703,0.00703,0.00703,0.003515,0.01406
122,22205.4,1.4854,1.87874,0.0193,0.99979,12.1679,0.61924,0.475,0.52871,0.34259,1.4221,1.65175,0.02323,0,0,12.1679,0,12.1679,0,0.0634374,0.184875,3.00161,3.00161,0,1,12.8383,13.0405,10.625,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,22387.8,1.47833,1.88301,0.01911,0.99987,12.1296,0.61931,0.47532,0.52963,0.34318,1.42143,1.64938,0.02324,0,0,12.1296,0,12.1296,0,0.0632348,0.184297,3.00161,3.00161,0,1,12.8022,12.9948,10.5917,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,22567.7,1.47323,1.85938,0.0192,0.99995,12.1602,0.61947,0.47716,0.53025,0.34392,1.42009,1.64798,0.0232,0,0,12.1602,0,12.1602,0,0.0633957,0.186188,3.00161,3.00161,0,1,12.8352,13.0291,10.6163,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,22747.9,1.47684,1.86564,0.01928,0.99986,12.1895,0.61971,0.47793,0.53104,0.34464,1.42027,1.64427,0.02321,0,0,12.1895,0,12.1895,0,0.0635517,0.186002,3.00161,3.00161,0,1,12.8353,13.0644,10.6688,0.006931,0.006931,0.006931,0.0034655,0.013862
126,22927.6,1.47722,1.87315,0.01933,1.00003,12.1755,0.61883,0.47868,0.53197,0.34544,1.41947,1.64141,0.0232,0,0,12.1755,0,12.1755,0,0.0634735,0.185355,3.00161,3.00161,0,1,12.8244,13.0682,10.6339,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,23109.4,1.47498,1.86835,0.01916,0.99994,12.1098,0.6175,0.48186,0.53272,0.34631,1.41837,1.63946,0.02318,0,0,12.1098,0,12.1098,0,0.0631395,0.184865,3.00161,3.00161,0,1,12.7699,12.9941,10.5654,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,23288.9,1.4763,1.8792,0.01903,0.9999,12.1239,0.61551,0.48356,0.53359,0.34705,1.41698,1.63779,0.02315,0,0,12.1239,0,12.1239,0,0.0632097,0.184754,3.00161,3.00161,0,1,12.7894,12.9972,10.5851,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,23469.5,1.46935,1.86142,0.01909,0.99996,12.0849,0.61955,0.48425,0.53505,0.34802,1.41653,1.63492,0.02314,0,0,12.0849,0,12.0849,0,0.0630022,0.185053,3.00161,3.00161,0,1,12.7375,12.9649,10.5524,0.006832,0.006832,0.006832,0.003416,0.013664
130,23649.8,1.46434,1.85277,0.01906,0.99991,12.0801,0.61967,0.48458,0.53586,0.34864,1.41572,1.6328,0.02313,0,0,12.0801,0,12.0801,0,0.0629803,0.185952,3.00161,3.00161,0,1,12.7559,12.9407,10.5436,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,23831.7,1.4649,1.86032,0.01904,0.99984,12.0837,0.61729,0.48718,0.53656,0.34921,1.41422,1.63118,0.02308,0,0,12.0837,0,12.0837,0,0.062996,0.185253,3.00161,3.00161,0,1,12.757,12.9383,10.5557,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,24012.7,1.46737,1.86137,0.01912,1.00006,12.0775,0.62041,0.48696,0.53776,0.35023,1.41265,1.62911,0.02305,0,0,12.0775,0,12.0775,0,0.0629627,0.18479,3.00161,3.00161,0,1,12.7317,12.94,10.5609,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,24195.1,1.47231,1.85621,0.01908,1.00008,12.0804,0.61573,0.48853,0.53852,0.35081,1.41135,1.62791,0.02303,0,0,12.0803,0,12.0803,0,0.0629775,0.185191,3.00161,3.00161,0,1,12.7452,12.9487,10.5471,0.006733,0.006733,0.006733,0.0033665,0.013466
134,24375.8,1.46167,1.84261,0.01913,1.00003,12.0879,0.62471,0.48526,0.53917,0.35147,1.41007,1.62563,0.023,0,0,12.0879,0,12.0879,0,0.0630836,0.186515,3.00161,3.00161,0,1,12.7609,12.9696,10.5333,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,24557.3,1.46303,1.84223,0.01905,0.99978,12.0706,0.62431,0.48665,0.54021,0.3521,1.40941,1.62368,0.02299,0,0,12.0706,0,12.0706,0,0.0629276,0.185963,3.00161,3.00161,0,1,12.7277,12.9401,10.5441,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,24738.9,1.46074,1.83856,0.01893,0.99998,12.0338,0.62901,0.48599,0.54082,0.35278,1.4086,1.6217,0.02297,0,0,12.0338,0,12.0338,0,0.0627394,0.185861,3.00161,3.00161,0,1,12.689,12.8927,10.5199,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,24921.3,1.46254,1.84667,0.01892,0.99996,12.11,0.62019,0.49071,0.54147,0.35338,1.40671,1.62074,0.02293,0,0,12.11,0,12.11,0,0.0631329,0.186635,3.00161,3.00161,0,1,12.7935,12.9681,10.5683,0.006634,0.006634,0.006634,0.003317,0.013268
138,25101.8,1.46283,1.84242,0.01888,1.00007,12.048,0.626,0.48929,0.54222,0.35411,1.40679,1.61606,0.02295,0,0,12.048,0,12.048,0,0.0628106,0.185661,3.00161,3.00161,0,1,12.7051,12.9162,10.5226,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,25283.5,1.46514,1.84144,0.019,0.99984,12.0589,0.62934,0.49003,0.54295,0.35492,1.40502,1.61489,0.02291,0,0,12.0589,0,12.0589,0,0.0628755,0.185812,3.00161,3.00161,0,1,12.7306,12.9213,10.525,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,25464.9,1.4545,1.83591,0.0189,1.00006,12.0148,0.62926,0.49151,0.54413,0.35583,1.40459,1.61188,0.0229,0,0,12.0148,0,12.0148,0,0.0626421,0.185958,3.00161,3.00161,0,1,12.6895,12.8618,10.493,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,25645.3,1.45721,1.84415,0.01907,0.99994,12.084,0.62852,0.49292,0.54503,0.35633,1.40307,1.61054,0.02287,0,0,12.084,0,12.084,0,0.0630011,0.186016,3.00161,3.00161,0,1,12.7713,12.9587,10.5221,0.006535,0.006535,0.006535,0.0032675,0.01307
142,25825.6,1.45399,1.82459,0.0189,0.99991,12.0268,0.63011,0.49361,0.54613,0.3573,1.40296,1.60684,0.02287,0,0,12.0268,0,12.0268,0,0.062699,0.186683,3.00161,3.00161,0,1,12.6879,12.8712,10.5214,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,26006.1,1.45813,1.82812,0.01882,0.99988,11.9869,0.62663,0.49504,0.54718,0.35823,1.40192,1.60474,0.02285,0,0,11.9869,0,11.9869,0,0.0624951,0.185638,3.00161,3.00161,0,1,12.6374,12.842,10.4812,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,26186.1,1.45996,1.82129,0.01881,1.00004,11.9967,0.62729,0.49648,0.54792,0.35897,1.40093,1.60285,0.02282,0,0,11.9967,0,11.9967,0,0.062546,0.186054,3.00161,3.00161,0,1,12.6611,12.8487,10.4803,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,26367.2,1.45291,1.8173,0.01877,0.99998,11.9482,0.62835,0.49686,0.54896,0.35956,1.39953,1.60153,0.02279,0,0,11.9482,0,11.9482,0,0.0622972,0.186013,3.00161,3.00161,0,1,12.6118,12.807,10.4257,0.006436,0.006436,0.006436,0.003218,0.012872
146,26547,1.4568,1.81478,0.01879,0.99995,11.9492,0.63292,0.49494,0.5494,0.36008,1.39809,1.60035,0.02277,0,0,11.9492,0,11.9492,0,0.062298,0.185553,3.00161,3.00161,0,1,12.602,12.8055,10.4402,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,26727.9,1.45319,1.81282,0.01886,1.00005,11.9428,0.63497,0.49475,0.55035,0.36092,1.39718,1.59879,0.02275,0,0,11.9428,0,11.9428,0,0.0622613,0.185838,3.00161,3.00161,0,1,12.5969,12.8001,10.4315,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,26908.8,1.45442,1.80401,0.01885,0.99986,11.9833,0.63906,0.49371,0.5517,0.36183,1.39623,1.59647,0.02273,0,0,11.9833,0,11.9833,0,0.0624749,0.186879,3.00161,3.00161,0,1,12.6467,12.8327,10.4705,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,27089,1.44562,1.81664,0.01879,1.00005,11.9381,0.64121,0.49334,0.55261,0.36251,1.39506,1.59435,0.0227,0,0,11.9381,0,11.9381,0,0.0622374,0.185908,3.00161,3.00161,0,1,12.5946,12.7969,10.4227,0.006337,0.006337,0.006337,0.0031685,0.012674
150,27268.5,1.4565,1.81793,0.01882,0.99991,11.9632,0.63648,0.49475,0.55351,0.36327,1.39422,1.59241,0.02268,0,0,11.9632,0,11.9632,0,0.0623695,0.185755,3.00161,3.00161,0,1,12.651,12.8242,10.4143,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,27448.8,1.43692,1.81077,0.01887,0.99998,11.9355,0.63966,0.49498,0.5545,0.36414,1.39214,1.5915,0.02263,0,0,11.9355,0,11.9355,0,0.0622241,0.186498,3.00161,3.00161,0,1,12.5935,12.7919,10.4212,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,27628,1.44822,1.80144,0.01863,1.0001,11.8946,0.64102,0.49299,0.55505,0.36484,1.39114,1.58852,0.0226,0,0,11.8946,0,11.8946,0,0.0620102,0.186129,3.00161,3.00161,0,1,12.5649,12.7609,10.3579,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,27807.2,1.4471,1.80224,0.01866,0.99994,11.9072,0.6406,0.49382,0.55565,0.36564,1.39004,1.58616,0.02258,0,0,11.9072,0,11.9072,0,0.0620828,0.185994,3.00161,3.00161,0,1,12.5775,12.7626,10.3816,0.006238,0.006238,0.006238,0.003119,0.012476
154,27986.8,1.4395,1.79732,0.0188,0.9998,11.9015,0.63935,0.49586,0.55646,0.36624,1.38993,1.58258,0.02257,0,0,11.9015,0,11.9015,0,0.0620502,0.186538,3.00161,3.00161,0,1,12.5558,12.7499,10.3988,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,28167.3,1.44618,1.80628,0.01866,1.00011,11.8825,0.63847,0.49728,0.55732,0.36691,1.38839,1.58146,0.02254,0,0,11.8825,0,11.8825,0,0.0619476,0.185408,3.00161,3.00161,0,1,12.5489,12.7301,10.3683,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,28347.7,1.43946,1.78886,0.01864,1,11.8641,0.63822,0.49867,0.55794,0.36787,1.38751,1.57869,0.02253,0,0,11.8641,0,11.8641,0,0.0618515,0.186502,3.00161,3.00161,0,1,12.5299,12.7122,10.3501,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,28526.6,1.44396,1.79918,0.01878,1.00001,11.9011,0.63661,0.50013,0.55835,0.36839,1.38685,1.57618,0.02251,0,0,11.9011,0,11.9011,0,0.0620438,0.185949,3.00161,3.00161,0,1,12.5771,12.7389,10.3874,0.006139,0.006139,0.006139,0.0030695,0.012278
158,28705.6,1.43708,1.79207,0.01865,0.99984,11.8566,0.63762,0.49962,0.55887,0.36882,1.3846,1.57641,0.02245,0,0,11.8566,0,11.8566,0,0.0618153,0.186092,3.00161,3.00161,0,1,12.5193,12.7058,10.3447,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,28885.3,1.44602,1.79363,0.01869,0.99998,11.8633,0.63074,0.50561,0.55972,0.36959,1.3835,1.57332,0.02244,0,0,11.8633,0,11.8633,0,0.061853,0.185574,3.00161,3.00161,0,1,12.5277,12.7245,10.3377,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,29063.9,1.43869,1.79337,0.01852,1.00005,11.8322,0.63259,0.50487,0.56015,0.37014,1.38218,1.5713,0.02241,0,0,11.8321,0,11.8321,0,0.0616834,0.185547,3.00161,3.00161,0,1,12.4927,12.6975,10.3063,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,29245.3,1.43107,1.78231,0.01848,1.00006,11.8371,0.62952,0.50655,0.56075,0.3707,1.38035,1.57007,0.02237,0,0,11.8371,0,11.8371,0,0.0617134,0.186692,3.00161,3.00161,0,1,12.5056,12.684,10.3219,0.00604,0.00604,0.00604,0.00302,0.01208
162,29428.2,1.43857,1.78294,0.0185,0.99982,11.8125,0.62811,0.50601,0.56115,0.3714,1.37866,1.56873,0.02232,0,0,11.8124,0,11.8124,0,0.0615833,0.185837,3.00161,3.00161,0,1,12.4652,12.656,10.3161,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,29640.3,1.4352,1.78516,0.01867,1.00003,11.8345,0.62289,0.50977,0.56212,0.3719,1.37753,1.56638,0.02229,0,0,11.8345,0,11.8345,0,0.0616977,0.186015,3.00161,3.00161,0,1,12.5068,12.6798,10.3169,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,29846.5,1.43252,1.78,0.01853,0.99995,11.8051,0.62774,0.50967,0.56322,0.37296,1.37671,1.56364,0.02228,0,0,11.8051,0,11.8051,0,0.0615446,0.18609,3.00161,3.00161,0,1,12.4695,12.6574,10.2883,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,30073.5,1.4385,1.77603,0.01851,1.00011,11.8065,0.63262,0.50955,0.56461,0.37411,1.37489,1.56202,0.02223,0,0,11.8066,0,11.8066,0,0.0615513,0.186025,3.00161,3.00161,0,1,12.4563,12.657,10.3064,0.005941,0.005941,0.005941,0.0029705,0.011882
166,30265.2,1.42483,1.77791,0.01847,0.99989,11.831,0.63297,0.50969,0.56541,0.37497,1.37355,1.56021,0.02219,0,0,11.8311,0,11.8311,0,0.0616806,0.187065,3.00161,3.00161,0,1,12.4908,12.694,10.3084,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,30451.2,1.435,1.76443,0.0185,1.00009,11.7825,0.63603,0.51022,0.56647,0.37593,1.37303,1.55629,0.02218,0,0,11.7824,0,11.7824,0,0.0614267,0.186359,3.00161,3.00161,0,1,12.4436,12.631,10.2728,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,30637.2,1.43678,1.77727,0.01855,0.99989,11.8037,0.63725,0.50955,0.56735,0.37654,1.37221,1.55384,0.02215,0,0,11.8037,0,11.8037,0,0.0615417,0.186074,3.00161,3.00161,0,1,12.4372,12.6531,10.3208,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,30818.4,1.43016,1.76548,0.01854,1.00003,11.7891,0.63812,0.51039,0.56806,0.37752,1.37136,1.55024,0.02214,0,0,11.7891,0,11.7891,0,0.061456,0.186361,3.00161,3.00161,0,1,12.4384,12.6336,10.2953,0.005842,0.005842,0.005842,0.002921,0.011684
170,31004.3,1.42976,1.77327,0.01837,1.00002,11.8578,0.63659,0.51083,0.56858,0.37796,1.37003,1.54857,0.02212,0,0,11.8578,0,11.8578,0,0.0618196,0.187117,3.00161,3.00161,0,1,12.548,12.7136,10.3119,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,31193,1.43705,1.76462,0.01839,0.99991,11.7475,0.63737,0.51206,0.56939,0.37866,1.36943,1.54542,0.02211,0,0,11.7475,0,11.7475,0,0.0612441,0.185757,3.00161,3.00161,0,1,12.3976,12.5979,10.2471,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,31385,1.43597,1.75662,0.01837,1.00003,11.7269,0.63945,0.51249,0.57017,0.37934,1.36789,1.54434,0.02208,0,0,11.7269,0,11.7269,0,0.061135,0.185773,3.00161,3.00161,0,1,12.3783,12.586,10.2162,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,31571.2,1.42549,1.76341,0.01831,0.9999,11.733,0.63985,0.51311,0.57102,0.38026,1.3668,1.54225,0.02205,0,0,11.733,0,11.733,0,0.0611697,0.185908,3.00161,3.00161,0,1,12.3674,12.5849,10.2468,0.005743,0.005743,0.005743,0.0028715,0.011486
174,31757.3,1.43542,1.77135,0.01851,1.00008,11.7674,0.64167,0.51322,0.57179,0.38099,1.36578,1.54059,0.02203,0,0,11.7674,0,11.7674,0,0.0613465,0.1855,3.00161,3.00161,0,1,12.4138,12.6136,10.2747,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,31942.1,1.43113,1.75117,0.01842,1.00002,11.7371,0.64062,0.51345,0.57269,0.38158,1.36506,1.53853,0.02202,0,0,11.7371,0,11.7371,0,0.0611904,0.186065,3.00161,3.00161,0,1,12.3729,12.5837,10.2546,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,32126.9,1.43178,1.75534,0.0184,1.00004,11.7614,0.63843,0.51665,0.57352,0.38251,1.36369,1.53724,0.02198,0,0,11.7614,0,11.7614,0,0.0613208,0.186487,3.00161,3.00161,0,1,12.4213,12.6045,10.2584,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
