epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
39,8024.57,1.58779,2.23173,0.02154,0.99867,16.517,0.51027,0.41996,0.43515,0.26795,1.52871,1.88601,0.02584,0,0,16.5169,0,16.5169,0,0.0701251,0.221639,3.68593,3.68593,0,1,0.0090595,0.0090595,0.0090595,0.00452975,0.018119
40,8229.12,1.59166,2.22744,0.02146,0.99866,16.4772,0.53188,0.41477,0.44036,0.27161,1.51909,1.87396,0.02562,0,0,16.4772,0,16.4772,0,0.0699579,0.221454,3.68593,3.68593,0,1,0.00903475,0.00903475,0.00903475,0.00451737,0.0180695
41,8429.92,1.58489,2.21192,0.02138,0.99887,16.506,0.51684,0.43412,0.44652,0.27599,1.51602,1.85508,0.02556,0,0,16.506,0,16.506,0,0.0700753,0.222581,3.68593,3.68593,0,1,0.00901,0.00901,0.00901,0.004505,0.01802
42,8630.53,1.58586,2.21893,0.02112,0.99883,16.3433,0.52957,0.43259,0.45188,0.28057,1.50755,1.85752,0.02541,0,0,16.3433,0,16.3433,0,0.0693864,0.220295,3.68593,3.68593,0,1,0.00898525,0.00898525,0.00898525,0.00449263,0.0179705
43,8830.66,1.58081,2.19588,0.02124,0.99899,16.3535,0.53259,0.43121,0.45228,0.28138,1.50715,1.84076,0.02538,0,0,16.3535,0,16.3535,0,0.0694261,0.222088,3.68593,3.68593,0,1,0.0089605,0.0089605,0.0089605,0.00448025,0.017921
44,9034.4,1.57579,2.18251,0.02122,0.99889,16.327,0.54704,0.43111,0.46041,0.28659,1.4941,1.82037,0.02509,0,0,16.327,0,16.327,0,0.0693119,0.222849,3.68593,3.68593,0,1,0.00893575,0.00893575,0.00893575,0.00446788,0.0178715
45,9238.14,1.57124,2.17773,0.02104,0.99898,16.2898,0.53144,0.44218,0.46268,0.28845,1.49307,1.80989,0.02506,0,0,16.2898,0,16.2898,0,0.0691586,0.222968,3.68593,3.68593,0,1,0.008911,0.008911,0.008911,0.0044555,0.017822
46,9453.12,1.56124,2.17062,0.02108,0.99897,16.3372,0.54598,0.43966,0.46671,0.28974,1.49043,1.80788,0.02492,0,0,16.3372,0,16.3372,0,0.0693597,0.224492,3.68593,3.68593,0,1,0.00888625,0.00888625,0.00888625,0.00444313,0.0177725
47,9655.26,1.56952,2.15158,0.02097,0.99908,16.2417,0.53852,0.44584,0.47033,0.29385,1.48144,1.79836,0.02469,0,0,16.2417,0,16.2417,0,0.0689537,0.22421,3.68593,3.68593,0,1,0.0088615,0.0088615,0.0088615,0.00443075,0.017723
48,9856.37,1.56772,2.15649,0.02094,0.99926,16.1934,0.55942,0.43623,0.47364,0.29765,1.47425,1.79021,0.02456,0,0,16.1934,0,16.1934,0,0.0687452,0.223477,3.68593,3.68593,0,1,0.00883675,0.00883675,0.00883675,0.00441838,0.0176735
49,10059.2,1.56709,2.1424,0.02095,0.99914,16.1663,0.56486,0.43391,0.4762,0.30011,1.47194,1.78364,0.02449,0,0,16.1663,0,16.1663,0,0.0686353,0.22447,3.68593,3.68593,0,1,0.008812,0.008812,0.008812,0.004406,0.017624
50,10260.8,1.56323,2.11953,0.02084,0.99908,16.1326,0.53933,0.45173,0.47874,0.30185,1.47391,1.77171,0.02451,0,0,16.1326,0,16.1326,0,0.0684896,0.224998,3.68593,3.68593,0,1,0.00878725,0.00878725,0.00878725,0.00439362,0.0175745
51,10461,1.55889,2.12454,0.02077,0.99927,16.0878,0.55733,0.44837,0.48434,0.30504,1.47202,1.76124,0.02449,0,0,16.0878,0,16.0878,0,0.0683024,0.224448,3.68593,3.68593,0,1,0.0087625,0.0087625,0.0087625,0.00438125,0.017525
52,10663.6,1.55901,2.11143,0.02075,0.99911,16.1035,0.55726,0.45551,0.48845,0.30813,1.46993,1.75389,0.02447,0,0,16.1035,0,16.1035,0,0.0683692,0.225616,3.68593,3.68593,0,1,0.00873775,0.00873775,0.00873775,0.00436888,0.0174755
53,10866.8,1.54791,2.11228,0.02061,0.99916,16.0595,0.56778,0.45722,0.49215,0.31009,1.46469,1.74538,0.02435,0,0,16.0595,0,16.0595,0,0.0681756,0.225576,3.68593,3.68593,0,1,0.008713,0.008713,0.008713,0.0043565,0.017426
54,11073.2,1.54719,2.09868,0.02059,0.99927,16.049,0.56983,0.45697,0.49506,0.31218,1.45956,1.7363,0.02424,0,0,16.049,0,16.049,0,0.068135,0.226145,3.68593,3.68593,0,1,0.00868825,0.00868825,0.00868825,0.00434412,0.0173765
55,11282,1.54495,2.09304,0.0206,0.99941,15.9994,0.56208,0.46122,0.49592,0.31348,1.45494,1.73096,0.02416,0,0,15.9994,0,15.9994,0,0.0679216,0.225951,3.68593,3.68593,0,1,0.0086635,0.0086635,0.0086635,0.00433175,0.017327
56,11489.2,1.54637,2.08046,0.02072,0.99953,16.006,0.56524,0.46291,0.49891,0.31547,1.45156,1.72319,0.02407,0,0,16.006,0,16.006,0,0.0679538,0.226727,3.68593,3.68593,0,1,0.00863875,0.00863875,0.00863875,0.00431938,0.0172775
57,11699.9,1.53606,2.07775,0.02041,0.99922,15.9653,0.56949,0.46715,0.50108,0.31725,1.4493,1.71893,0.02399,0,0,15.9653,0,15.9653,0,0.0677758,0.227154,3.68593,3.68593,0,1,0.008614,0.008614,0.008614,0.004307,0.017228
58,11908.3,1.53035,2.06367,0.02048,0.99956,15.9557,0.56773,0.46973,0.50352,0.31891,1.44609,1.71415,0.02392,0,0,15.9557,0,15.9557,0,0.0677429,0.227765,3.68593,3.68593,0,1,0.00858925,0.00858925,0.00858925,0.00429463,0.0171785
59,12112.4,1.54129,2.07106,0.02048,0.99934,15.9535,0.56703,0.46993,0.50589,0.32095,1.44492,1.70971,0.0239,0,0,15.9535,0,15.9535,0,0.0677251,0.227057,3.68593,3.68593,0,1,0.0085645,0.0085645,0.0085645,0.00428225,0.017129
60,12314.6,1.53697,2.0566,0.02032,0.99943,15.8974,0.56292,0.47671,0.50875,0.32315,1.4419,1.70451,0.02383,0,0,15.8974,0,15.8974,0,0.0674972,0.227366,3.68593,3.68593,0,1,0.00853975,0.00853975,0.00853975,0.00426988,0.0170795
61,12514.6,1.53944,2.05001,0.02041,0.99938,15.8976,0.5738,0.4752,0.50989,0.32448,1.43993,1.69981,0.02377,0,0,15.8976,0,15.8976,0,0.0674968,0.227924,3.68593,3.68593,0,1,0.008515,0.008515,0.008515,0.0042575,0.01703
62,12715.4,1.5377,2.04241,0.02033,0.99949,15.8468,0.58819,0.46782,0.5108,0.3252,1.4358,1.69961,0.02364,0,0,15.8468,0,15.8468,0,0.0672809,0.227915,3.68593,3.68593,0,1,0.00849025,0.00849025,0.00849025,0.00424513,0.0169805
63,12917.7,1.53187,2.04235,0.02026,0.99944,15.8337,0.57603,0.47604,0.51185,0.3262,1.43417,1.69701,0.0236,0,0,15.8337,0,15.8337,0,0.0672213,0.228192,3.68593,3.68593,0,1,0.0084655,0.0084655,0.0084655,0.00423275,0.016931
64,13118,1.53612,2.03595,0.02019,0.99946,15.8546,0.56896,0.48484,0.51344,0.32766,1.43363,1.69254,0.02359,0,0,15.8546,0,15.8546,0,0.0673167,0.228543,3.68593,3.68593,0,1,0.00844075,0.00844075,0.00844075,0.00422038,0.0168815
65,13318.7,1.51904,2.0282,0.0202,0.99958,15.8455,0.57217,0.48396,0.51593,0.32984,1.43121,1.68793,0.0235,0,0,15.8455,0,15.8455,0,0.0672679,0.229702,3.68593,3.68593,0,1,0.008416,0.008416,0.008416,0.004208,0.016832
66,13518.7,1.52675,2.02306,0.02021,0.9995,15.7979,0.58168,0.48048,0.51751,0.33102,1.43125,1.68336,0.02351,0,0,15.7979,0,15.7979,0,0.0670651,0.228711,3.68593,3.68593,0,1,0.00839125,0.00839125,0.00839125,0.00419563,0.0167825
67,13720,1.52491,2.02113,0.02019,0.99958,15.7962,0.58597,0.48324,0.51907,0.33248,1.4303,1.67761,0.02346,0,0,15.7962,0,15.7962,0,0.0670703,0.229099,3.68593,3.68593,0,1,0.0083665,0.0083665,0.0083665,0.00418325,0.016733
68,13923.9,1.51664,2.00902,0.01995,0.99945,15.7443,0.58876,0.48254,0.52082,0.33397,1.42862,1.6736,0.02342,0,0,15.7443,0,15.7443,0,0.0668412,0.229863,3.68593,3.68593,0,1,0.00834175,0.00834175,0.00834175,0.00417088,0.0166835
69,14124.3,1.51057,2.00387,0.02004,0.99966,15.7511,0.58672,0.48873,0.52208,0.33517,1.42548,1.67089,0.02336,0,0,15.7511,0,15.7511,0,0.0668718,0.230398,3.68593,3.68593,0,1,0.008317,0.008317,0.008317,0.0041585,0.016634
70,14328.2,1.51587,1.99879,0.02005,0.99962,15.711,0.58375,0.49389,0.52392,0.33633,1.42511,1.66625,0.02336,0,0,15.711,0,15.711,0,0.0667009,0.229809,3.68593,3.68593,0,1,0.00829225,0.00829225,0.00829225,0.00414612,0.0165845
71,14531.2,1.51754,1.9945,0.02002,0.99959,15.7045,0.58226,0.49484,0.52471,0.33734,1.424,1.66163,0.02332,0,0,15.7045,0,15.7045,0,0.0666747,0.230108,3.68593,3.68593,0,1,0.0082675,0.0082675,0.0082675,0.00413375,0.016535
72,14733.1,1.5088,1.98971,0.01995,0.99978,15.7217,0.58414,0.49449,0.52551,0.33791,1.42215,1.65981,0.02328,0,0,15.7217,0,15.7217,0,0.0667461,0.230833,3.68593,3.68593,0,1,0.00824275,0.00824275,0.00824275,0.00412138,0.0164855
73,14932.7,1.52109,1.98995,0.02003,0.99942,15.6713,0.58403,0.49497,0.52634,0.33901,1.42085,1.65839,0.02324,0,0,15.6713,0,15.6713,0,0.0665302,0.22955,3.68593,3.68593,0,1,0.008218,0.008218,0.008218,0.004109,0.016436
74,15139,1.50572,1.98393,0.01978,0.99978,15.6308,0.58426,0.49653,0.52757,0.33965,1.41998,1.65535,0.02321,0,0,15.6308,0,15.6308,0,0.0663549,0.230446,3.68593,3.68593,0,1,0.00819325,0.00819325,0.00819325,0.00409662,0.0163865
75,15342.1,1.5111,1.9776,0.01999,0.99953,15.6825,0.58578,0.49736,0.52915,0.34068,1.41834,1.65303,0.02318,0,0,15.6825,0,15.6825,0,0.0665851,0.231248,3.68593,3.68593,0,1,0.0081685,0.0081685,0.0081685,0.00408425,0.016337
76,15554.8,1.51367,1.97928,0.01978,0.99974,15.5874,0.58746,0.49638,0.52964,0.34103,1.41719,1.65061,0.02315,0,0,15.5874,0,15.5874,0,0.0661739,0.229811,3.68593,3.68593,0,1,0.00814375,0.00814375,0.00814375,0.00407187,0.0162875
77,15765.5,1.50521,1.97069,0.0198,0.99967,15.5392,0.58638,0.49974,0.53053,0.34155,1.41641,1.64778,0.02314,0,0,15.5392,0,15.5392,0,0.0659756,0.230014,3.68593,3.68593,0,1,0.008119,0.008119,0.008119,0.0040595,0.016238
78,15974.9,1.50106,1.96017,0.0198,0.99972,15.643,0.58469,0.49974,0.53135,0.34248,1.41501,1.64442,0.02309,0,0,15.643,0,15.643,0,0.0664147,0.232592,3.68593,3.68593,0,1,0.00809425,0.00809425,0.00809425,0.00404712,0.0161885
79,16180.6,1.4998,1.97174,0.01981,0.99969,15.5848,0.58508,0.50108,0.53217,0.34347,1.41381,1.64228,0.02306,0,0,15.5848,0,15.5848,0,0.066163,0.230807,3.68593,3.68593,0,1,0.0080695,0.0080695,0.0080695,0.00403475,0.016139
80,16390.7,1.49392,1.95252,0.01965,0.9999,15.5717,0.59127,0.49867,0.53314,0.34406,1.41281,1.63953,0.02304,0,0,15.5717,0,15.5717,0,0.0661099,0.232518,3.68593,3.68593,0,1,0.00804475,0.00804475,0.00804475,0.00402237,0.0160895
81,16598,1.50457,1.94212,0.0198,0.9996,15.5668,0.59103,0.49932,0.53369,0.34477,1.41196,1.63701,0.02301,0,0,15.5667,0,15.5667,0,0.06609,0.232584,3.68593,3.68593,0,1,0.00802,0.00802,0.00802,0.00401,0.01604
82,16803.7,1.49031,1.95042,0.01972,0.99993,15.7347,0.59158,0.50014,0.53474,0.34577,1.40984,1.63527,0.02296,0,0,15.7347,0,15.7347,0,0.0668044,0.234575,3.68593,3.68593,0,1,0.00799525,0.00799525,0.00799525,0.00399763,0.0159905
83,17008.3,1.49661,1.93937,0.01964,0.99968,15.5405,0.59552,0.50061,0.53636,0.34672,1.40777,1.63314,0.02293,0,0,15.5405,0,15.5405,0,0.0659768,0.232399,3.68593,3.68593,0,1,0.0079705,0.0079705,0.0079705,0.00398525,0.015941
84,17212.7,1.49452,1.93803,0.01955,0.99952,15.5054,0.59805,0.49938,0.53738,0.34757,1.40682,1.63085,0.02289,0,0,15.5054,0,15.5054,0,0.0658268,0.232109,3.68593,3.68593,0,1,0.00794575,0.00794575,0.00794575,0.00397287,0.0158915
85,17417.3,1.50744,1.92499,0.01968,0.99993,15.4711,0.59973,0.4988,0.53825,0.34856,1.40603,1.62791,0.02288,0,0,15.4711,0,15.4711,0,0.0656794,0.231734,3.68593,3.68593,0,1,0.007921,0.007921,0.007921,0.0039605,0.015842
86,17620.2,1.49689,1.92074,0.01963,0.99982,15.5085,0.60237,0.49779,0.53982,0.34954,1.40481,1.62629,0.02286,0,0,15.5085,0,15.5085,0,0.0658421,0.233363,3.68593,3.68593,0,1,0.00789625,0.00789625,0.00789625,0.00394813,0.0157925
87,17822.6,1.49279,1.92477,0.01959,0.99966,15.511,0.60353,0.4986,0.54041,0.35002,1.40412,1.62372,0.02283,0,0,15.511,0,15.511,0,0.0658498,0.233207,3.68593,3.68593,0,1,0.0078715,0.0078715,0.0078715,0.00393575,0.015743
88,18026.9,1.48298,1.91771,0.01955,0.99965,15.4432,0.60233,0.49994,0.54136,0.35073,1.4028,1.62204,0.02281,0,0,15.4432,0,15.4432,0,0.0655634,0.23316,3.68593,3.68593,0,1,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,18229.9,1.4886,1.90889,0.01952,0.99989,15.4739,0.60795,0.4978,0.5418,0.35133,1.40173,1.62027,0.02279,0,0,15.4739,0,15.4739,0,0.0656957,0.234012,3.68593,3.68593,0,1,0.007822,0.007822,0.007822,0.003911,0.015644
90,18434.2,1.4888,1.91412,0.01956,0.99986,15.4497,0.60749,0.49951,0.54258,0.35215,1.40096,1.61731,0.02277,0,0,15.4497,0,15.4497,0,0.0655892,0.233122,3.68593,3.68593,0,1,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,18642.2,1.48455,1.91668,0.0195,0.99964,15.4254,0.60631,0.50141,0.54355,0.353,1.39947,1.61584,0.02273,0,0,15.4254,0,15.4254,0,0.0654889,0.233013,3.68593,3.68593,0,1,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,18844,1.4844,1.9024,0.01941,0.99975,15.3903,0.60458,0.50289,0.544,0.35342,1.39787,1.61454,0.02269,0,0,15.3903,0,15.3903,0,0.0653406,0.233399,3.68593,3.68593,0,1,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,19044.9,1.48464,1.89575,0.01955,0.99989,15.3831,0.60141,0.50422,0.5443,0.3537,1.39692,1.61252,0.02266,0,0,15.3831,0,15.3831,0,0.0653119,0.233655,3.68593,3.68593,0,1,0.007723,0.007723,0.007723,0.0038615,0.015446
94,19247,1.49432,1.90398,0.01941,0.99985,15.3681,0.6032,0.50173,0.54476,0.35408,1.39544,1.61143,0.02263,0,0,15.3681,0,15.3681,0,0.0652532,0.23223,3.68593,3.68593,0,1,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,19447.2,1.47229,1.88682,0.01929,0.99982,15.3557,0.60412,0.50381,0.54554,0.35459,1.3945,1.61021,0.02261,0,0,15.3557,0,15.3557,0,0.0651896,0.234473,3.68593,3.68593,0,1,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,19648.1,1.48001,1.8845,0.01933,0.99986,15.4031,0.609,0.50133,0.54614,0.35502,1.39271,1.60929,0.02258,0,0,15.4031,0,15.4031,0,0.0653929,0.234905,3.68593,3.68593,0,1,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
97,19852.9,1.48447,1.89079,0.01928,0.9998,15.3022,0.60375,0.50425,0.54701,0.35568,1.39147,1.60744,0.02254,0,0,15.3022,0,15.3022,0,0.0649697,0.233011,3.68593,3.68593,0,1,0.007624,0.007624,0.007624,0.003812,0.015248
