epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
97,25541.2,1.48437,1.91256,0.01943,0.99975,6.87658,0.63175,0.48942,0.54614,0.35797,1.39952,1.60197,0.02271,0,0,6.87658,0,6.87658,0,0.034595,0.104014,3.11066,3.11066,0,1,0.007624,0.007624,0.007624,0.003812,0.015248
98,25806,1.478,1.90508,0.01943,1.00001,6.83138,0.63646,0.48759,0.54685,0.35872,1.3985,1.60023,0.02269,0,0,6.83138,0,6.83138,0,0.0343673,0.1036,3.11066,3.11066,0,1,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,26077.4,1.47077,1.91215,0.01927,0.99966,6.87331,0.63542,0.48751,0.54768,0.35921,1.39803,1.59757,0.02269,0,0,6.87331,0,6.87331,0,0.0345753,0.104325,3.11066,3.11066,0,1,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,26333.7,1.47056,1.89617,0.01938,1.00001,6.85012,0.62981,0.49257,0.54851,0.35995,1.39695,1.59593,0.02267,0,0,6.85012,0,6.85012,0,0.034462,0.104332,3.11066,3.11066,0,1,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,26597.8,1.47144,1.89753,0.01914,0.99969,6.83745,0.62893,0.49381,0.54903,0.36064,1.39587,1.59386,0.02264,0,0,6.83745,0,6.83745,0,0.0343961,0.104106,3.11066,3.11066,0,1,0.007525,0.007525,0.007525,0.0037625,0.01505
102,26864.8,1.46627,1.8981,0.01924,0.99994,6.85285,0.62963,0.49331,0.54985,0.36152,1.39463,1.59213,0.0226,0,0,6.85285,0,6.85285,0,0.0344759,0.104459,3.11066,3.11066,0,1,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,27130.8,1.46471,1.88837,0.01922,0.99975,6.82828,0.63035,0.49505,0.55057,0.36212,1.39424,1.58942,0.02259,0,0,6.82828,0,6.82828,0,0.0343501,0.104422,3.11066,3.11066,0,1,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,27398.3,1.46914,1.88948,0.01918,0.99986,6.85045,0.62962,0.49563,0.5514,0.36272,1.39381,1.58717,0.02258,0,0,6.85045,0,6.85045,0,0.0344619,0.104644,3.11066,3.11066,0,1,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,27654.6,1.4675,1.8924,0.01915,1.00002,6.82145,0.62887,0.49572,0.5524,0.36371,1.39263,1.58544,0.02254,0,0,6.82145,0,6.82145,0,0.034316,0.104219,3.11066,3.11066,0,1,0.007426,0.007426,0.007426,0.003713,0.014852
106,27917.5,1.46181,1.88803,0.0191,0.99975,6.82984,0.62612,0.49899,0.55339,0.3644,1.39235,1.58227,0.02253,0,0,6.82984,0,6.82984,0,0.0343572,0.104443,3.11066,3.11066,0,1,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,28175.4,1.45091,1.87307,0.01905,0.99989,6.82974,0.62929,0.49677,0.55395,0.3649,1.39179,1.57987,0.02252,0,0,6.82974,0,6.82974,0,0.0343608,0.105237,3.11066,3.11066,0,1,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,28430.6,1.46679,1.87467,0.01916,0.99981,6.80851,0.63422,0.49406,0.55503,0.36574,1.39051,1.57855,0.02249,0,0,6.80851,0,6.80851,0,0.0342514,0.104548,3.11066,3.11066,0,1,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,28683.7,1.46505,1.89417,0.01918,0.99996,6.83113,0.63456,0.49614,0.55554,0.36636,1.38942,1.57729,0.02247,0,0,6.83113,0,6.83113,0,0.0343667,0.104111,3.11066,3.11066,0,1,0.007327,0.007327,0.007327,0.0036635,0.014654
110,28933.1,1.47101,1.8697,0.01912,0.99976,6.81336,0.63805,0.49533,0.55653,0.3672,1.38917,1.57461,0.02247,0,0,6.81335,0,6.81335,0,0.0342769,0.104534,3.11066,3.11066,0,1,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,29200.8,1.45705,1.86517,0.01906,1,6.81212,0.63841,0.49699,0.55737,0.36797,1.3877,1.57378,0.02243,0,0,6.81212,0,6.81212,0,0.0342687,0.105012,3.11066,3.11066,0,1,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,29460.2,1.45954,1.86633,0.01902,0.9999,6.78258,0.62869,0.50155,0.55813,0.36888,1.38686,1.57174,0.02241,0,0,6.78258,0,6.78258,0,0.0341193,0.104477,3.11066,3.11066,0,1,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,29709.8,1.45739,1.87421,0.01902,0.99989,6.77993,0.63037,0.50133,0.55876,0.36943,1.38615,1.57009,0.02241,0,0,6.77992,0,6.77992,0,0.0341099,0.104181,3.11066,3.11066,0,1,0.007228,0.007228,0.007228,0.003614,0.014456
114,29958.4,1.45226,1.86755,0.01903,0.99998,6.78344,0.6335,0.50278,0.55914,0.36981,1.38601,1.56788,0.0224,0,0,6.78344,0,6.78344,0,0.0341233,0.104468,3.11066,3.11066,0,1,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,30230.1,1.45241,1.85395,0.019,0.99984,6.78058,0.63522,0.5033,0.55975,0.3704,1.38449,1.56713,0.02237,0,0,6.78057,0,6.78057,0,0.0341109,0.10501,3.11066,3.11066,0,1,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,30501.6,1.45282,1.85295,0.01895,0.99994,6.78041,0.63406,0.50418,0.56009,0.37057,1.3834,1.56616,0.02235,0,0,6.78041,0,6.78041,0,0.0341124,0.104984,3.11066,3.11066,0,1,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,30770.3,1.45796,1.85427,0.01903,0.99971,6.79223,0.6326,0.50535,0.56105,0.371,1.38291,1.56398,0.02234,0,0,6.79222,0,6.79222,0,0.0341739,0.105061,3.11066,3.11066,0,1,0.007129,0.007129,0.007129,0.0035645,0.014258
118,31040.9,1.45386,1.85183,0.01896,1.00013,6.7878,0.63549,0.50367,0.56126,0.37147,1.38151,1.56279,0.02231,0,0,6.7878,0,6.7878,0,0.0341466,0.105021,3.11066,3.11066,0,1,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,31304.3,1.44955,1.84506,0.0191,0.99984,6.76567,0.63373,0.50462,0.56166,0.37171,1.38064,1.56097,0.0223,0,0,6.76566,0,6.76566,0,0.0340337,0.104942,3.11066,3.11066,0,1,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,31565.2,1.4434,1.82176,0.01903,0.99984,6.75038,0.63451,0.50339,0.56197,0.37215,1.37961,1.55964,0.02229,0,0,6.75038,0,6.75038,0,0.0339575,0.105547,3.11066,3.11066,0,1,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,31838.5,1.45781,1.84821,0.019,1.00002,6.775,0.64187,0.5014,0.56254,0.37244,1.37822,1.5584,0.02225,0,0,6.77499,0,6.77499,0,0.034084,0.10472,3.11066,3.11066,0,1,0.00703,0.00703,0.00703,0.003515,0.01406
122,32109.6,1.45593,1.83656,0.01898,0.99986,6.75563,0.63953,0.5039,0.56298,0.37255,1.37746,1.5566,0.02224,0,0,6.75562,0,6.75562,0,0.0339827,0.104911,3.11066,3.11066,0,1,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,32373.4,1.45592,1.83642,0.01881,1.00008,6.76685,0.64276,0.50316,0.56288,0.3728,1.3764,1.55555,0.02222,0,0,6.76685,0,6.76685,0,0.0340417,0.105118,3.11066,3.11066,0,1,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,32645.8,1.4429,1.82273,0.01885,0.99977,6.76502,0.63821,0.5034,0.56344,0.37331,1.37571,1.55326,0.0222,0,0,6.76502,0,6.76502,0,0.0340337,0.105908,3.11066,3.11066,0,1,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,32909.5,1.45185,1.82676,0.01893,0.99988,6.74977,0.63824,0.50174,0.56443,0.37419,1.37486,1.55111,0.02219,0,0,6.74976,0,6.74976,0,0.0339561,0.105133,3.11066,3.11066,0,1,0.006931,0.006931,0.006931,0.0034655,0.013862
126,33154.9,1.44987,1.83189,0.01894,1.00011,6.72869,0.64048,0.50189,0.5651,0.37495,1.37424,1.54908,0.02217,0,0,6.72869,0,6.72869,0,0.0338507,0.104741,3.11066,3.11066,0,1,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,33420.5,1.44169,1.8337,0.01871,0.99976,6.74628,0.64031,0.50397,0.56619,0.37533,1.37346,1.54703,0.02215,0,0,6.74628,0,6.74628,0,0.0339392,0.105138,3.11066,3.11066,0,1,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,33682.2,1.45138,1.83741,0.01875,0.99994,6.71469,0.64039,0.50377,0.56678,0.37596,1.37297,1.5445,0.02214,0,0,6.71469,0,6.71469,0,0.0337762,0.104348,3.11066,3.11066,0,1,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,33938.5,1.44893,1.81256,0.01883,0.99998,6.72188,0.64127,0.50423,0.56749,0.3763,1.37199,1.5428,0.02212,0,0,6.72188,0,6.72188,0,0.0338171,0.105113,3.11066,3.11066,0,1,0.006832,0.006832,0.006832,0.003416,0.013664
130,34197.8,1.44028,1.81328,0.01877,1,6.71356,0.6429,0.50364,0.56816,0.37696,1.37182,1.53963,0.02212,0,0,6.71356,0,6.71356,0,0.0337741,0.105303,3.11066,3.11066,0,1,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,34462.5,1.44262,1.82181,0.01882,0.99987,6.72454,0.6436,0.50486,0.56963,0.37814,1.37179,1.53637,0.02213,0,0,6.72455,0,6.72455,0,0.0338274,0.105098,3.11066,3.11066,0,1,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,34719.6,1.43862,1.82272,0.01876,1.00016,6.7171,0.64735,0.50376,0.57084,0.3791,1.37002,1.5358,0.02209,0,0,6.7171,0,6.7171,0,0.0337904,0.105001,3.11066,3.11066,0,1,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,34972.2,1.44532,1.82294,0.01873,0.99972,6.70786,0.64813,0.50508,0.57158,0.37987,1.36891,1.53366,0.02206,0,0,6.70786,0,6.70786,0,0.0337456,0.104715,3.11066,3.11066,0,1,0.006733,0.006733,0.006733,0.0033665,0.013466
134,35216.2,1.43154,1.80725,0.01871,1.00006,6.71787,0.64417,0.50825,0.57237,0.38049,1.36757,1.53259,0.02204,0,0,6.71787,0,6.71787,0,0.0337971,0.105724,3.11066,3.11066,0,1,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,35482.5,1.44071,1.81026,0.01879,0.99988,6.71055,0.65388,0.50465,0.57302,0.38095,1.36773,1.52966,0.02204,0,0,6.71055,0,6.71055,0,0.033756,0.105197,3.11066,3.11066,0,1,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,35748.1,1.43411,1.80227,0.01862,0.99996,6.70409,0.64453,0.51018,0.57394,0.38162,1.36722,1.52732,0.02204,0,0,6.70409,0,6.70409,0,0.0337238,0.105626,3.11066,3.11066,0,1,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,36007.8,1.43967,1.79537,0.01869,0.99989,6.68916,0.65034,0.5089,0.57514,0.38263,1.36729,1.52409,0.02204,0,0,6.68916,0,6.68916,0,0.0336505,0.105458,3.11066,3.11066,0,1,0.006634,0.006634,0.006634,0.003317,0.013268
138,36266,1.43478,1.80433,0.01855,0.99999,6.68985,0.65292,0.50816,0.57568,0.38325,1.36631,1.52277,0.02202,0,0,6.68985,0,6.68985,0,0.0336533,0.105297,3.11066,3.11066,0,1,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,36522.1,1.44246,1.80796,0.0188,0.99992,6.68357,0.6472,0.51077,0.57638,0.38364,1.36606,1.52039,0.02202,0,0,6.68357,0,6.68357,0,0.0336206,0.104699,3.11066,3.11066,0,1,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,36766.7,1.43165,1.79554,0.01867,1.00005,6.68688,0.64699,0.51157,0.57718,0.3847,1.36498,1.51886,0.022,0,0,6.68688,0,6.68688,0,0.0336376,0.105537,3.11066,3.11066,0,1,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,37019.4,1.43538,1.80021,0.01886,0.99978,6.68655,0.6467,0.51237,0.57778,0.38481,1.36352,1.51796,0.02197,0,0,6.68654,0,6.68654,0,0.0336374,0.105082,3.11066,3.11066,0,1,0.006535,0.006535,0.006535,0.0032675,0.01307
142,37270.2,1.42807,1.79103,0.01859,1.00006,6.69534,0.64778,0.51262,0.5785,0.38561,1.3636,1.5144,0.02196,0,0,6.69534,0,6.69534,0,0.0336809,0.10589,3.11066,3.11066,0,1,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,37515.1,1.43548,1.79283,0.01853,0.99992,6.69281,0.64853,0.51289,0.57877,0.3861,1.36288,1.51199,0.02195,0,0,6.6928,0,6.6928,0,0.0336684,0.105589,3.11066,3.11066,0,1,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,37777.5,1.43511,1.79194,0.01854,0.99993,6.6864,0.65077,0.51252,0.57877,0.38644,1.36233,1.51013,0.02194,0,0,6.6864,0,6.6864,0,0.0336375,0.105457,3.11066,3.11066,0,1,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,38040.2,1.43325,1.78634,0.01852,0.99997,6.68419,0.64718,0.51528,0.5791,0.38669,1.36156,1.50808,0.02193,0,0,6.68419,0,6.68419,0,0.033624,0.105716,3.11066,3.11066,0,1,0.006436,0.006436,0.006436,0.003218,0.012872
146,38292.7,1.43317,1.78443,0.01849,0.99995,6.64861,0.64202,0.51842,0.57941,0.38678,1.3598,1.50836,0.0219,0,0,6.64861,0,6.64861,0,0.0334471,0.10505,3.11066,3.11066,0,1,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,38564.3,1.42705,1.78779,0.01854,0.99992,6.66941,0.64171,0.51906,0.57997,0.38737,1.36039,1.50506,0.02192,0,0,6.66941,0,6.66941,0,0.0335519,0.105433,3.11066,3.11066,0,1,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,38834.8,1.43027,1.77301,0.01855,1.00005,6.66919,0.64317,0.51943,0.58081,0.38846,1.35924,1.50371,0.02189,0,0,6.66918,0,6.66918,0,0.03355,0.105677,3.11066,3.11066,0,1,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,39101.8,1.42592,1.77722,0.01862,0.99991,6.65275,0.64009,0.52174,0.58148,0.38904,1.35879,1.50069,0.02188,0,0,6.65275,0,6.65275,0,0.033466,0.105493,3.11066,3.11066,0,1,0.006337,0.006337,0.006337,0.0031685,0.012674
150,39370,1.42603,1.78876,0.01842,0.99998,6.65066,0.63816,0.52428,0.58242,0.38957,1.35831,1.49802,0.02187,0,0,6.65065,0,6.65065,0,0.0334581,0.105134,3.11066,3.11066,0,1,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,39628,1.41724,1.77226,0.0186,0.99997,6.66556,0.64142,0.52336,0.58315,0.39018,1.35804,1.49523,0.02186,0,0,6.66556,0,6.66556,0,0.0335318,0.105919,3.11066,3.11066,0,1,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,39891.1,1.4221,1.7736,0.01836,1.0001,6.63519,0.64327,0.52461,0.58443,0.39114,1.35723,1.49275,0.02184,0,0,6.63519,0,6.63519,0,0.0333827,0.105418,3.11066,3.11066,0,1,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,40165,1.42673,1.77101,0.01841,0.99962,6.65957,0.64324,0.52466,0.58495,0.39157,1.35695,1.49033,0.02183,0,0,6.65957,0,6.65957,0,0.0335025,0.105681,3.11066,3.11066,0,1,0.006238,0.006238,0.006238,0.003119,0.012476
154,40423.6,1.41373,1.76968,0.01845,1.00016,6.63421,0.64364,0.52606,0.58572,0.39225,1.35653,1.48871,0.02182,0,0,6.63421,0,6.63421,0,0.0333751,0.105634,3.11066,3.11066,0,1,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,40691.1,1.43003,1.77349,0.01848,0.99999,6.63531,0.64507,0.52803,0.58714,0.39319,1.3565,1.48608,0.02182,0,0,6.6353,0,6.6353,0,0.033379,0.105082,3.11066,3.11066,0,1,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,40958,1.41711,1.75721,0.0184,0.99994,6.63702,0.638,0.53055,0.58764,0.39376,1.35544,1.48467,0.02179,0,0,6.63701,0,6.63701,0,0.0333856,0.10598,3.11066,3.11066,0,1,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,41226.5,1.4212,1.77055,0.01856,1,6.62282,0.64039,0.5295,0.58845,0.39442,1.3542,1.48383,0.02177,0,0,6.62282,0,6.62282,0,0.0333166,0.105067,3.11066,3.11066,0,1,0.006139,0.006139,0.006139,0.0030695,0.012278
158,41497,1.42072,1.75936,0.01856,0.99989,6.61466,0.63934,0.52965,0.5887,0.39488,1.35325,1.48214,0.02176,0,0,6.61466,0,6.61466,0,0.0332783,0.105417,3.11066,3.11066,0,1,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,41766.8,1.42057,1.76241,0.01838,1.00004,6.62911,0.64258,0.52879,0.58937,0.3955,1.35198,1.48096,0.02174,0,0,6.62911,0,6.62911,0,0.0333473,0.105525,3.11066,3.11066,0,1,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,42037.5,1.42006,1.76157,0.0183,0.99996,6.62111,0.64623,0.52853,0.59026,0.39614,1.35147,1.47894,0.02173,0,0,6.62111,0,6.62111,0,0.0333084,0.105515,3.11066,3.11066,0,1,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,42303.5,1.41176,1.75362,0.01832,0.99985,6.60756,0.64321,0.53139,0.59113,0.39696,1.35078,1.47686,0.02173,0,0,6.60756,0,6.60756,0,0.0332399,0.105743,3.11066,3.11066,0,1,0.00604,0.00604,0.00604,0.00302,0.01208
162,42559,1.42121,1.75777,0.01835,1.00016,6.61758,0.64451,0.53211,0.59218,0.39754,1.34945,1.47556,0.0217,0,0,6.61758,0,6.61758,0,0.0332899,0.105504,3.11066,3.11066,0,1,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,42824.5,1.41383,1.76084,0.01842,0.99988,6.62374,0.64458,0.5315,0.59297,0.398,1.34855,1.47432,0.02168,0,0,6.62373,0,6.62373,0,0.0333188,0.10562,3.11066,3.11066,0,1,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,43083.9,1.41625,1.7482,0.01839,1,6.61057,0.64314,0.53349,0.59358,0.39862,1.34769,1.47288,0.02166,0,0,6.61057,0,6.61057,0,0.033253,0.105713,3.11066,3.11066,0,1,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,43348,1.41931,1.74658,0.01833,1.00016,6.5965,0.64494,0.53324,0.59428,0.39912,1.34623,1.47264,0.02162,0,0,6.5965,0,6.5965,0,0.0331841,0.10543,3.11066,3.11066,0,1,0.005941,0.005941,0.005941,0.0029705,0.011882
166,43610.8,1.40866,1.74792,0.01832,0.9999,6.6041,0.64337,0.53496,0.59498,0.39985,1.34589,1.47041,0.02162,0,0,6.60411,0,6.60411,0,0.0332237,0.105759,3.11066,3.11066,0,1,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,43868.2,1.41708,1.73778,0.01829,0.99991,6.60312,0.64586,0.53583,0.59554,0.40038,1.34494,1.46855,0.0216,0,0,6.60312,0,6.60312,0,0.033216,0.105883,3.11066,3.11066,0,1,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,44129.6,1.41869,1.75112,0.01833,0.99999,6.58641,0.64698,0.53613,0.59617,0.40101,1.34437,1.46667,0.0216,0,0,6.58641,0,6.58641,0,0.033133,0.105162,3.11066,3.11066,0,1,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,44385.7,1.41646,1.73635,0.0184,0.99997,6.58609,0.64449,0.53886,0.5969,0.40168,1.34438,1.46398,0.0216,0,0,6.58609,0,6.58609,0,0.0331341,0.105478,3.11066,3.11066,0,1,0.005842,0.005842,0.005842,0.002921,0.011684
170,44640.2,1.4167,1.74349,0.01828,0.99998,6.60111,0.64646,0.53971,0.59774,0.40216,1.34418,1.46146,0.02159,0,0,6.6011,0,6.6011,0,0.0332083,0.105665,3.11066,3.11066,0,1,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,44895.7,1.41937,1.73396,0.01825,0.9999,6.574,0.64273,0.54318,0.59826,0.40251,1.34217,1.46149,0.02155,0,0,6.57399,0,6.57399,0,0.0330737,0.105367,3.11066,3.11066,0,1,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,45149.2,1.41889,1.72282,0.01821,1.00003,6.56613,0.64263,0.54393,0.59914,0.40344,1.34179,1.45923,0.02154,0,0,6.56613,0,6.56613,0,0.0330309,0.105584,3.11066,3.11066,0,1,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,45414.2,1.40769,1.73561,0.01819,1.00008,6.5812,0.64496,0.5452,0.5994,0.4037,1.34208,1.45663,0.02156,0,0,6.5812,0,6.5812,0,0.0331084,0.105715,3.11066,3.11066,0,1,0.005743,0.005743,0.005743,0.0028715,0.011486
174,45674.8,1.41636,1.73609,0.01832,0.9999,6.56922,0.65067,0.54427,0.60005,0.40406,1.34145,1.45433,0.02153,0,0,6.56922,0,6.56922,0,0.0330479,0.105257,3.11066,3.11066,0,1,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,45923.7,1.40966,1.72847,0.01816,0.99998,6.58043,0.65316,0.54317,0.60088,0.40464,1.3407,1.45258,0.02151,0,0,6.58043,0,6.58043,0,0.0331041,0.105776,3.11066,3.11066,0,1,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,46182.5,1.4071,1.73541,0.01814,0.99987,6.5621,0.65545,0.54244,0.60174,0.40509,1.34052,1.45058,0.02151,0,0,6.5621,0,6.5621,0,0.0330133,0.105453,3.11066,3.11066,0,1,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,46436.9,1.40961,1.72903,0.01814,1.00007,6.57505,0.65664,0.5426,0.6026,0.40579,1.33957,1.44903,0.02149,0,0,6.57505,0,6.57505,0,0.0330751,0.105732,3.11066,3.11066,0,1,0.005644,0.005644,0.005644,0.002822,0.011288
178,46689.6,1.41545,1.72046,0.01813,0.99987,6.56334,0.65747,0.54294,0.60345,0.40636,1.33837,1.44803,0.02147,0,0,6.56334,0,6.56334,0,0.0330163,0.105541,3.11066,3.11066,0,1,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,46942.4,1.40551,1.71709,0.01809,1.00009,6.55167,0.65874,0.5425,0.6041,0.40685,1.33884,1.44517,0.02147,0,0,6.55167,0,6.55167,0,0.0329601,0.10575,3.11066,3.11066,0,1,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,47198.5,1.40187,1.72186,0.01816,0.99992,6.5379,0.65882,0.54273,0.60532,0.40786,1.33897,1.4423,0.02146,0,0,6.5379,0,6.5379,0,0.0328902,0.105399,3.11066,3.11066,0,1,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,47461.4,1.40294,1.72335,0.01811,1.00004,6.57035,0.66168,0.54373,0.60646,0.40863,1.33792,1.44103,0.02144,0,0,6.57035,0,6.57035,0,0.0330527,0.105885,3.11066,3.11066,0,1,0.005545,0.005545,0.005545,0.0027725,0.01109
182,47716,1.41207,1.72168,0.01818,1.00011,6.55261,0.66007,0.54391,0.6071,0.40922,1.33735,1.43948,0.02142,0,0,6.55261,0,6.55261,0,0.0329655,0.105268,3.11066,3.11066,0,1,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,47974.9,1.40254,1.7152,0.01815,0.9999,6.54646,0.6579,0.54582,0.60784,0.40954,1.33682,1.43767,0.02142,0,0,6.54646,0,6.54646,0,0.0329321,0.105649,3.11066,3.11066,0,1,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,48238.4,1.40696,1.71331,0.0181,0.99998,6.5382,0.66229,0.54438,0.60882,0.41031,1.33621,1.43578,0.02141,0,0,6.53819,0,6.53819,0,0.0328903,0.10564,3.11066,3.11066,0,1,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,48502.8,1.39978,1.7092,0.01807,1.00009,6.55677,0.66217,0.54591,0.60987,0.41111,1.33451,1.43501,0.02136,0,0,6.55677,0,6.55677,0,0.0329841,0.106073,3.11066,3.11066,0,1,0.005446,0.005446,0.005446,0.002723,0.010892
186,48764.2,1.39807,1.71184,0.01792,0.99991,6.54699,0.66316,0.54552,0.61037,0.41164,1.33477,1.43188,0.02138,0,0,6.54699,0,6.54699,0,0.0329385,0.105907,3.11066,3.11066,0,1,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,49022,1.41013,1.71281,0.01813,0.99995,6.54826,0.66444,0.54578,0.61084,0.41228,1.33359,1.43097,0.02135,0,0,6.54826,0,6.54826,0,0.0329434,0.105543,3.11066,3.11066,0,1,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,49280.5,1.40466,1.704,0.01815,1.00007,6.55162,0.66539,0.54466,0.61186,0.41281,1.33318,1.42879,0.02133,0,0,6.55162,0,6.55162,0,0.0329578,0.105963,3.11066,3.11066,0,1,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,49537.7,1.39477,1.71267,0.01795,0.99984,6.50754,0.66632,0.54414,0.61269,0.4135,1.3317,1.42802,0.02129,0,0,6.50755,0,6.50755,0,0.0327401,0.105251,3.11066,3.11066,0,1,0.005347,0.005347,0.005347,0.0026735,0.010694
190,49802.2,1.39453,1.70476,0.01796,1.00012,6.50428,0.66667,0.54719,0.61329,0.41416,1.33062,1.42685,0.02126,0,0,6.50428,0,6.50428,0,0.0327199,0.105488,3.11066,3.11066,0,1,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,50066.1,1.39843,1.69836,0.01791,0.99989,6.5185,0.66742,0.54824,0.61379,0.41461,1.32914,1.42593,0.02123,0,0,6.5185,0,6.5185,0,0.032792,0.105774,3.11066,3.11066,0,1,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,50325.3,1.4035,1.69688,0.01803,0.99992,6.51655,0.66756,0.54943,0.61443,0.41519,1.32792,1.42495,0.0212,0,0,6.51655,0,6.51655,0,0.0327823,0.105696,3.11066,3.11066,0,1,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,50592.9,1.40144,1.69919,0.01806,1.00015,6.51339,0.66989,0.5497,0.61517,0.41576,1.32742,1.42296,0.0212,0,0,6.51339,0,6.51339,0,0.0327654,0.105545,3.11066,3.11066,0,1,0.005248,0.005248,0.005248,0.002624,0.010496
194,50860.6,1.39498,1.6922,0.018,0.99995,6.53232,0.67224,0.54883,0.61542,0.41617,1.32587,1.42272,0.02117,0,0,6.53232,0,6.53232,0,0.0328675,0.106189,3.11066,3.11066,0,1,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,51127.3,1.40018,1.69059,0.01795,1.00008,6.52026,0.67246,0.54959,0.61562,0.41657,1.32531,1.4216,0.02115,0,0,6.52026,0,6.52026,0,0.0328041,0.105912,3.11066,3.11066,0,1,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
