epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
30,8330.35,1.63159,2.40438,0.02247,0.99801,7.88019,0.43964,0.37062,0.35887,0.21237,1.59262,2.08299,0.0274,0,0,7.88019,0,7.88019,0,0.0396421,0.0996971,3.11066,3.11066,0,1,0.00928225,0.00928225,0.00928225,0.00464113,0.0185645
31,8601.14,1.63704,2.37768,0.02231,0.99816,7.87069,0.46086,0.37603,0.36974,0.21944,1.58442,2.05788,0.0271,0,0,7.87069,0,7.87069,0,0.0395971,0.100054,3.11066,3.11066,0,1,0.0092575,0.0092575,0.0092575,0.00462875,0.018515
32,8885.99,1.61768,2.36292,0.02219,0.99831,7.85241,0.44821,0.38105,0.37513,0.22464,1.5772,2.03294,0.02703,0,0,7.85241,0,7.85241,0,0.0395028,0.100715,3.11066,3.11066,0,1,0.00923275,0.00923275,0.00923275,0.00461637,0.0184655
33,9163.22,1.61681,2.33613,0.02224,0.99838,7.80546,0.46139,0.38723,0.38501,0.23166,1.57704,2.00472,0.02699,0,0,7.80546,0,7.80546,0,0.0392688,0.100949,3.11066,3.11066,0,1,0.009208,0.009208,0.009208,0.004604,0.018416
34,9445.17,1.61746,2.33342,0.02209,0.99857,7.79654,0.4794,0.39039,0.38957,0.23432,1.57993,2.01446,0.02717,0,0,7.79655,0,7.79655,0,0.0392225,0.100948,3.11066,3.11066,0,1,0.00918325,0.00918325,0.00918325,0.00459163,0.0183665
35,9730.36,1.61107,2.31561,0.02196,0.99847,7.7276,0.47111,0.39532,0.39918,0.24227,1.56441,1.9714,0.02664,0,0,7.7276,0,7.7276,0,0.0388756,0.100632,3.11066,3.11066,0,1,0.0091585,0.0091585,0.0091585,0.00457925,0.018317
36,10009.8,1.60114,2.30674,0.02188,0.99856,7.71326,0.48097,0.40395,0.40151,0.24264,1.55892,1.95685,0.02655,0,0,7.71326,0,7.71326,0,0.0388022,0.101034,3.11066,3.11066,0,1,0.00913375,0.00913375,0.00913375,0.00456687,0.0182675
37,10275.3,1.60292,2.28107,0.02182,0.99853,7.69516,0.49075,0.40149,0.41029,0.24982,1.54407,1.927,0.02621,0,0,7.69516,0,7.69516,0,0.0387103,0.101443,3.11066,3.11066,0,1,0.009109,0.009109,0.009109,0.0045545,0.018218
38,10551.9,1.59523,2.27684,0.02178,0.99882,7.65977,0.49663,0.41383,0.41789,0.25473,1.54637,1.91218,0.02624,0,0,7.65977,0,7.65977,0,0.0385355,0.101294,3.11066,3.11066,0,1,0.00908425,0.00908425,0.00908425,0.00454213,0.0181685
39,10836.5,1.59373,2.26266,0.02184,0.99874,7.63546,0.49721,0.40699,0.41946,0.25655,1.53962,1.90452,0.02607,0,0,7.63545,0,7.63545,0,0.0384092,0.101504,3.11066,3.11066,0,1,0.0090595,0.0090595,0.0090595,0.00452975,0.018119
40,11120.5,1.59476,2.24989,0.02167,0.99879,7.63056,0.507,0.4115,0.42453,0.25991,1.53345,1.88836,0.0259,0,0,7.63056,0,7.63056,0,0.0383846,0.101703,3.11066,3.11066,0,1,0.00903475,0.00903475,0.00903475,0.00451737,0.0180695
41,11394,1.58627,2.24078,0.02155,0.99873,7.61543,0.50596,0.42534,0.43403,0.26612,1.5277,1.87148,0.02578,0,0,7.61542,0,7.61542,0,0.038309,0.102042,3.11066,3.11066,0,1,0.00901,0.00901,0.00901,0.004505,0.01802
42,11666,1.60267,2.23431,0.02161,0.99888,7.59304,0.51249,0.42347,0.43826,0.26914,1.52496,1.85752,0.02565,0,0,7.59304,0,7.59304,0,0.0381966,0.101558,3.11066,3.11066,0,1,0.00898525,0.00898525,0.00898525,0.00449263,0.0179705
43,11943.8,1.58628,2.22109,0.02151,0.99905,7.53612,0.51803,0.42379,0.44162,0.27101,1.52334,1.85082,0.02567,0,0,7.53611,0,7.53611,0,0.0379095,0.101576,3.11066,3.11066,0,1,0.0089605,0.0089605,0.0089605,0.00448025,0.017921
44,12220,1.58641,2.20609,0.02151,0.99892,7.52547,0.51992,0.43033,0.44657,0.27606,1.51658,1.84359,0.02549,0,0,7.52547,0,7.52547,0,0.0378573,0.101983,3.11066,3.11066,0,1,0.00893575,0.00893575,0.00893575,0.00446788,0.0178715
45,12487.7,1.57928,2.20079,0.02138,0.99897,7.51584,0.51577,0.43941,0.45319,0.27948,1.51287,1.83111,0.02537,0,0,7.51584,0,7.51584,0,0.037807,0.102068,3.11066,3.11066,0,1,0.008911,0.008911,0.008911,0.0044555,0.017822
46,12759.6,1.5732,2.19312,0.02144,0.99902,7.52266,0.51682,0.44018,0.45883,0.28265,1.50926,1.81378,0.02524,0,0,7.52266,0,7.52266,0,0.0378456,0.102549,3.11066,3.11066,0,1,0.00888625,0.00888625,0.00888625,0.00444313,0.0177725
47,13028.9,1.57621,2.17643,0.02121,0.99921,7.49873,0.53578,0.43239,0.46251,0.28516,1.50072,1.81064,0.02509,0,0,7.49872,0,7.49872,0,0.037721,0.102614,3.11066,3.11066,0,1,0.0088615,0.0088615,0.0088615,0.00443075,0.017723
48,13292.3,1.57351,2.17895,0.02117,0.99916,7.48501,0.53977,0.43942,0.46674,0.28932,1.49546,1.80118,0.0249,0,0,7.48501,0,7.48501,0,0.0376572,0.102597,3.11066,3.11066,0,1,0.00883675,0.00883675,0.00883675,0.00441838,0.0176735
49,13558.4,1.56881,2.1677,0.02116,0.9991,7.45951,0.5389,0.44785,0.47095,0.29284,1.48817,1.79361,0.02471,0,0,7.45951,0,7.45951,0,0.0375309,0.102855,3.11066,3.11066,0,1,0.008812,0.008812,0.008812,0.004406,0.017624
50,13824.1,1.56622,2.15205,0.02103,0.99945,7.47795,0.53665,0.45855,0.47572,0.29578,1.48788,1.78022,0.02474,0,0,7.47795,0,7.47795,0,0.0376192,0.103485,3.11066,3.11066,0,1,0.00878725,0.00878725,0.00878725,0.00439362,0.0175745
51,14092.9,1.56356,2.14695,0.02099,0.99922,7.42321,0.54639,0.45974,0.48018,0.29845,1.4812,1.77459,0.0246,0,0,7.42321,0,7.42321,0,0.0373444,0.102811,3.11066,3.11066,0,1,0.0087625,0.0087625,0.0087625,0.00438125,0.017525
52,14361.1,1.56741,2.13634,0.02106,0.99918,7.43295,0.54862,0.45946,0.48414,0.30214,1.47882,1.76764,0.0246,0,0,7.43294,0,7.43294,0,0.0373913,0.103186,3.11066,3.11066,0,1,0.00873775,0.00873775,0.00873775,0.00436888,0.0174755
53,14626.2,1.55519,2.13284,0.02092,0.99933,7.43792,0.57053,0.45148,0.48671,0.30372,1.47699,1.76009,0.02457,0,0,7.43793,0,7.43793,0,0.0374163,0.103682,3.11066,3.11066,0,1,0.008713,0.008713,0.008713,0.0043565,0.017426
54,14893.8,1.55129,2.11979,0.02083,0.99931,7.42584,0.56935,0.45729,0.48911,0.30536,1.47247,1.75335,0.02448,0,0,7.42585,0,7.42585,0,0.0373588,0.104039,3.11066,3.11066,0,1,0.00868825,0.00868825,0.00868825,0.00434412,0.0173765
55,15166.6,1.5554,2.11667,0.0209,0.99929,7.43083,0.56572,0.46174,0.49223,0.30902,1.47015,1.74257,0.02444,0,0,7.43083,0,7.43083,0,0.0373841,0.104119,3.11066,3.11066,0,1,0.0086635,0.0086635,0.0086635,0.00433175,0.017327
56,15430.7,1.55356,2.10368,0.02094,0.99943,7.38972,0.57567,0.46163,0.49466,0.31143,1.46532,1.73616,0.02436,0,0,7.38972,0,7.38972,0,0.0371751,0.103927,3.11066,3.11066,0,1,0.00863875,0.00863875,0.00863875,0.00431938,0.0172775
57,15697.4,1.53873,2.09442,0.02065,0.99926,7.37469,0.58165,0.45627,0.49672,0.31283,1.46103,1.73033,0.02427,0,0,7.37469,0,7.37469,0,0.0370962,0.104276,3.11066,3.11066,0,1,0.008614,0.008614,0.008614,0.004307,0.017228
58,15959.9,1.5373,2.08589,0.02073,0.9994,7.37949,0.58201,0.45808,0.498,0.31355,1.46142,1.72282,0.02426,0,0,7.37949,0,7.37949,0,0.0371264,0.10476,3.11066,3.11066,0,1,0.00858925,0.00858925,0.00858925,0.00429463,0.0171785
59,16225.7,1.54623,2.09582,0.02067,0.99958,7.34635,0.58485,0.46005,0.50045,0.31567,1.45733,1.72163,0.02414,0,0,7.34635,0,7.34635,0,0.0369567,0.103801,3.11066,3.11066,0,1,0.0085645,0.0085645,0.0085645,0.00428225,0.017129
60,16484.2,1.54647,2.08409,0.02058,0.99941,7.35299,0.59046,0.45884,0.50236,0.31766,1.45567,1.71612,0.02409,0,0,7.35299,0,7.35299,0,0.0369932,0.104456,3.11066,3.11066,0,1,0.00853975,0.00853975,0.00853975,0.00426988,0.0170795
61,16759.6,1.54329,2.07597,0.02063,0.9996,7.32869,0.58624,0.46071,0.50437,0.31912,1.45412,1.70806,0.02406,0,0,7.32869,0,7.32869,0,0.0368696,0.104422,3.11066,3.11066,0,1,0.008515,0.008515,0.008515,0.0042575,0.01703
62,17025.7,1.53924,2.06531,0.02046,0.99936,7.33588,0.58401,0.46485,0.50624,0.32065,1.45192,1.70398,0.02401,0,0,7.33589,0,7.33589,0,0.0369037,0.104948,3.11066,3.11066,0,1,0.00849025,0.00849025,0.00849025,0.00424513,0.0169805
63,17288.4,1.53643,2.06722,0.02047,0.99961,7.3294,0.58384,0.46748,0.5087,0.32186,1.45039,1.70033,0.02396,0,0,7.3294,0,7.3294,0,0.0368702,0.104681,3.11066,3.11066,0,1,0.0084655,0.0084655,0.0084655,0.00423275,0.016931
64,17551.8,1.53579,2.05539,0.0203,0.9995,7.32082,0.5955,0.46341,0.51047,0.32352,1.44832,1.69804,0.02392,0,0,7.32082,0,7.32082,0,0.0368278,0.105056,3.11066,3.11066,0,1,0.00844075,0.00844075,0.00844075,0.00422038,0.0168815
65,17806.8,1.52473,2.05058,0.0204,0.99965,7.29937,0.58902,0.4684,0.51143,0.32474,1.4484,1.69293,0.02392,0,0,7.29937,0,7.29937,0,0.0367231,0.105052,3.11066,3.11066,0,1,0.008416,0.008416,0.008416,0.004208,0.016832
66,18071.4,1.52822,2.0495,0.02034,0.9994,7.287,0.59431,0.46569,0.51189,0.32518,1.44751,1.68875,0.0239,0,0,7.287,0,7.287,0,0.0366571,0.10483,3.11066,3.11066,0,1,0.00839125,0.00839125,0.00839125,0.00419563,0.0167825
67,18333.5,1.53115,2.03479,0.02045,0.99966,7.31108,0.58993,0.46686,0.51283,0.32621,1.44526,1.68583,0.02384,0,0,7.31108,0,7.31108,0,0.03678,0.10547,3.11066,3.11066,0,1,0.0083665,0.0083665,0.0083665,0.00418325,0.016733
68,18602.3,1.52786,2.0257,0.02022,0.99946,7.28032,0.59079,0.46894,0.51419,0.32739,1.44588,1.6788,0.02386,0,0,7.28032,0,7.28032,0,0.0366211,0.105535,3.11066,3.11066,0,1,0.00834175,0.00834175,0.00834175,0.00417088,0.0166835
69,18866.3,1.51673,2.02524,0.02023,0.99968,7.28109,0.59474,0.4702,0.5158,0.32833,1.4433,1.67693,0.02379,0,0,7.28109,0,7.28109,0,0.0366314,0.105885,3.11066,3.11066,0,1,0.008317,0.008317,0.008317,0.0041585,0.016634
70,19133.7,1.51801,2.02424,0.0202,0.99967,7.27524,0.59839,0.46914,0.51711,0.32962,1.44173,1.67301,0.02374,0,0,7.27523,0,7.27523,0,0.0365982,0.105683,3.11066,3.11066,0,1,0.00829225,0.00829225,0.00829225,0.00414612,0.0165845
71,19389.5,1.52025,2.01649,0.02018,0.99955,7.25613,0.59471,0.47087,0.51789,0.33067,1.43913,1.67042,0.02369,0,0,7.25613,0,7.25613,0,0.0365041,0.105638,3.11066,3.11066,0,1,0.0082675,0.0082675,0.0082675,0.00413375,0.016535
72,19646.4,1.50823,2.01118,0.02003,0.99965,7.25737,0.59097,0.47555,0.51851,0.33139,1.43727,1.66881,0.02365,0,0,7.25737,0,7.25737,0,0.0365138,0.106063,3.11066,3.11066,0,1,0.00824275,0.00824275,0.00824275,0.00412138,0.0164855
73,19914.1,1.52478,2.00979,0.02022,0.99984,7.26007,0.5931,0.47585,0.51987,0.33254,1.43577,1.66626,0.0236,0,0,7.26007,0,7.26007,0,0.0365228,0.105758,3.11066,3.11066,0,1,0.008218,0.008218,0.008218,0.004109,0.016436
74,20176.5,1.51005,2.00872,0.01999,0.99953,7.20603,0.5932,0.47851,0.52136,0.33387,1.4344,1.66385,0.02356,0,0,7.20603,0,7.20603,0,0.036254,0.105423,3.11066,3.11066,0,1,0.00819325,0.00819325,0.00819325,0.00409662,0.0163865
75,20446.6,1.51507,1.99849,0.02012,0.99979,7.23037,0.59484,0.4797,0.52235,0.33502,1.43306,1.66045,0.02353,0,0,7.23038,0,7.23038,0,0.0363759,0.105827,3.11066,3.11066,0,1,0.0081685,0.0081685,0.0081685,0.00408425,0.016337
76,20703.2,1.51771,1.99697,0.01991,0.99953,7.20857,0.59698,0.48108,0.52326,0.33595,1.43247,1.65724,0.02351,0,0,7.20857,0,7.20857,0,0.0362636,0.105709,3.11066,3.11066,0,1,0.00814375,0.00814375,0.00814375,0.00407187,0.0162875
77,20955.1,1.51178,1.98666,0.02001,0.99974,7.22996,0.59994,0.48141,0.52429,0.33684,1.43156,1.6549,0.02349,0,0,7.22996,0,7.22996,0,0.036371,0.106386,3.11066,3.11066,0,1,0.008119,0.008119,0.008119,0.0040595,0.016238
78,21211.8,1.50423,1.97438,0.01994,0.99976,7.19116,0.59507,0.48309,0.52511,0.33759,1.4305,1.65193,0.02347,0,0,7.19116,0,7.19116,0,0.036175,0.106424,3.11066,3.11066,0,1,0.00809425,0.00809425,0.00809425,0.00404712,0.0161885
79,21466,1.50559,1.99058,0.01993,0.99976,7.22638,0.59089,0.48665,0.52574,0.33808,1.42983,1.64918,0.02344,0,0,7.22638,0,7.22638,0,0.0363546,0.106276,3.11066,3.11066,0,1,0.0080695,0.0080695,0.0080695,0.00403475,0.016139
80,21727.6,1.50296,1.97581,0.01991,0.99972,7.18793,0.59251,0.48868,0.52668,0.33887,1.42886,1.64584,0.02343,0,0,7.18793,0,7.18793,0,0.036158,0.106474,3.11066,3.11066,0,1,0.00804475,0.00804475,0.00804475,0.00402237,0.0160895
81,21990.4,1.50246,1.96692,0.01984,0.99973,7.22287,0.59268,0.48944,0.52778,0.33998,1.42812,1.64286,0.02341,0,0,7.22287,0,7.22287,0,0.036334,0.107199,3.11066,3.11066,0,1,0.00802,0.00802,0.00802,0.00401,0.01604
82,22257.7,1.49619,1.96437,0.01989,0.99982,7.16028,0.6027,0.48445,0.52835,0.34053,1.42644,1.64072,0.02336,0,0,7.16028,0,7.16028,0,0.0360203,0.106288,3.11066,3.11066,0,1,0.00799525,0.00799525,0.00799525,0.00399763,0.0159905
83,22513.5,1.50798,1.96333,0.01994,0.99978,7.20973,0.60067,0.48739,0.52956,0.34112,1.4263,1.6375,0.02336,0,0,7.20972,0,7.20972,0,0.0362677,0.106796,3.11066,3.11066,0,1,0.0079705,0.0079705,0.0079705,0.00398525,0.015941
84,22773.9,1.49853,1.95815,0.01969,0.99961,7.18338,0.60537,0.48536,0.53033,0.34187,1.42506,1.63558,0.02332,0,0,7.18338,0,7.18338,0,0.0361385,0.106957,3.11066,3.11066,0,1,0.00794575,0.00794575,0.00794575,0.00397287,0.0158915
85,23029.7,1.50799,1.94764,0.01974,0.99987,7.1567,0.60059,0.48995,0.53121,0.34257,1.42347,1.6342,0.02328,0,0,7.1567,0,7.1567,0,0.0360052,0.106623,3.11066,3.11066,0,1,0.007921,0.007921,0.007921,0.0039605,0.015842
86,23298.9,1.50085,1.94621,0.01979,0.99974,7.14179,0.60094,0.49241,0.53219,0.34301,1.42205,1.63384,0.02324,0,0,7.14179,0,7.14179,0,0.0359297,0.106593,3.11066,3.11066,0,1,0.00789625,0.00789625,0.00789625,0.00394813,0.0157925
87,23553.1,1.49346,1.94611,0.01973,0.99977,7.15878,0.60267,0.49325,0.53281,0.344,1.42144,1.63147,0.02322,0,0,7.15877,0,7.15877,0,0.0360148,0.107026,3.11066,3.11066,0,1,0.0078715,0.0078715,0.0078715,0.00393575,0.015743
88,23820.9,1.48703,1.94081,0.01968,0.99996,7.14218,0.60618,0.49233,0.53394,0.34474,1.42011,1.62929,0.02319,0,0,7.14218,0,7.14218,0,0.0359286,0.107067,3.11066,3.11066,0,1,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,24079.2,1.49387,1.93704,0.01968,0.99966,7.11846,0.60557,0.49322,0.53509,0.34557,1.41924,1.62648,0.02316,0,0,7.11846,0,7.11846,0,0.035812,0.106834,3.11066,3.11066,0,1,0.007822,0.007822,0.007822,0.003911,0.015644
90,24342.1,1.49201,1.93906,0.0197,0.9997,7.13015,0.60887,0.49343,0.53623,0.34656,1.41808,1.62433,0.02314,0,0,7.13015,0,7.13015,0,0.0358718,0.10681,3.11066,3.11066,0,1,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,24608,1.48765,1.93411,0.01966,0.99978,7.11957,0.60657,0.49428,0.53684,0.34716,1.41653,1.62303,0.0231,0,0,7.11957,0,7.11957,0,0.0358168,0.10692,3.11066,3.11066,0,1,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,24877.4,1.48442,1.91944,0.01956,0.99994,7.13549,0.60715,0.49528,0.53775,0.34794,1.41577,1.62058,0.02309,0,0,7.13549,0,7.13549,0,0.0358938,0.107679,3.11066,3.11066,0,1,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,25137.2,1.48593,1.92295,0.01967,0.99993,7.10054,0.60621,0.49606,0.53896,0.34901,1.41454,1.61868,0.02306,0,0,7.10054,0,7.10054,0,0.0357188,0.106967,3.11066,3.11066,0,1,0.007723,0.007723,0.007723,0.0038615,0.015446
94,25403,1.49776,1.93407,0.01955,0.99981,7.10383,0.61203,0.49382,0.54016,0.34961,1.41281,1.61795,0.02302,0,0,7.10383,0,7.10383,0,0.0357371,0.106376,3.11066,3.11066,0,1,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,25675,1.47617,1.90571,0.01949,0.99985,7.08963,0.61303,0.49461,0.54117,0.35049,1.41217,1.61515,0.023,0,0,7.08963,0,7.08963,0,0.0356657,0.107538,3.11066,3.11066,0,1,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,25946.1,1.48407,1.90671,0.01947,0.99979,7.12158,0.61666,0.49418,0.5421,0.35132,1.41074,1.61379,0.02296,0,0,7.12158,0,7.12158,0,0.0358249,0.107737,3.11066,3.11066,0,1,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
